# Fork: 1 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyByClone
# Warmup Iteration   1: 65638.745 ops/ms
# Warmup Iteration   2: 97702.405 ops/ms
# Warmup Iteration   3: 99835.743 ops/ms
# Warmup Iteration   4: 101204.574 ops/ms
# Warmup Iteration   5: 102432.979 ops/ms
# Warmup Iteration   6: 102196.556 ops/ms
# Warmup Iteration   7: 103061.636 ops/ms
# Warmup Iteration   8: 100831.067 ops/ms
# Warmup Iteration   9: 102484.383 ops/ms
# Warmup Iteration  10: 100688.843 ops/ms
# Warmup Iteration  11: 83381.874 ops/ms
# Warmup Iteration  12: 88112.232 ops/ms
# Warmup Iteration  13: 91097.541 ops/ms
# Warmup Iteration  14: 94465.671 ops/ms
# Warmup Iteration  15: 84159.819 ops/ms
# Warmup Iteration  16: 85640.094 ops/ms
# Warmup Iteration  17: 96686.230 ops/ms
# Warmup Iteration  18: 96978.547 ops/ms
# Warmup Iteration  19: 102954.570 ops/ms
# Warmup Iteration  20: 98951.026 ops/ms
# Warmup Iteration  14: 1272.198 ops/ms
# Warmup Iteration  15: 1283.194 ops/ms
# Warmup Iteration  16: 1268.876 ops/ms
# Warmup Iteration  17: 1275.140 ops/ms
# Warmup Iteration  18: 1269.267 ops/ms
# Warmup Iteration  19: 1289.456 ops/ms
# Warmup Iteration  20: 1283.606 ops/ms
Iteration   1: 1281.763 ops/ms
Iteration   2: 1277.198 ops/ms
Iteration   3: 1287.314 ops/ms
Iteration   4: 1281.884 ops/ms
Iteration   5: 1286.231 ops/ms
Iteration   6: 1295.071 ops/ms
Iteration   7: 1281.596 ops/ms
Iteration   8: 1295.046 ops/ms
Iteration   9: 1293.045 ops/ms
Iteration  10: 1289.980 ops/ms
Iteration  11: 1282.543 ops/ms
Iteration  12: 1280.976 ops/ms
Iteration  13: 1292.169 ops/ms
Iteration  14: 1287.708 ops/ms
Iteration  15: 1281.235 ops/ms
Iteration  16: 1285.173 ops/ms
Iteration  17: 1279.721 ops/ms
Iteration  18: 1282.977 ops/ms
Iteration  19: 1272.316 ops/ms
Iteration  20: 1290.505 ops/ms

Result : 1285.223 ?(95%) 2.858 ?(99%) 3.907 ops/ms
  Statistics: (min, avg, max) = (1272.316, 1285.223, 1295.071), stdev = 6.107
  Confidence intervals: 95% [1282.364, 1288.081], 99% [1281.315, 1289.130]


# Fork: 4 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldGetFieldsEveryTime
# Warmup Iteration   1: 802.016 ops/ms
# Warmup Iteration   2: 1248.404 ops/ms
# Warmup Iteration   3: 1257.638 ops/ms
# Warmup Iteration   4: 1114.303 ops/ms
# Warmup Iteration   5: 1277.261 ops/ms
# Warmup Iteration   6: 1269.579 ops/ms
# Warmup Iteration   7: 1264.139 ops/ms
# Warmup Iteration   8: 1275.267 ops/ms
# Warmup Iteration   9: 1270.046 ops/ms
# Warmup Iteration  10: 1272.460 ops/ms
# Warmup Iteration  11: 1262.974 ops/ms
# Warmup Iteration  12: 1264.513 ops/ms
# Warmup Iteration  13: 1275.324 ops/ms
# Warmup Iteration  14: 1269.668 ops/ms
# Warmup Iteration  15: 1248.970 ops/ms
# Warmup Iteration  16: 1279.990 ops/ms
# Warmup Iteration  17: 1273.715 ops/ms
# Warmup Iteration  18: 1265.802 ops/ms
# Warmup Iteration  19: 1264.887 ops/ms
# Warmup Iteration  20: 1267.881 ops/ms
Iteration   1: 1262.313 ops/ms
Iteration   2: 1273.870 ops/ms
Iteration   3: 1280.091 ops/ms
Iteration   4: 1267.245 ops/ms
Iteration   5: 920.938 ops/ms
Iteration   6: 1214.001 ops/ms
Iteration   7: 1200.039 ops/ms
Iteration   8: 1237.366 ops/ms
Iteration   9: 1262.343 ops/ms
Iteration  10: 1272.101 ops/ms
Iteration  11: 1271.808 ops/ms
Iteration  12: 1254.565 ops/ms
Iteration  13: 1277.016 ops/ms
Iteration  14: 1237.373 ops/ms
Iteration  15: 1256.287 ops/ms
Iteration  16: 1259.750 ops/ms
Iteration  17: 1271.611 ops/ms
Iteration  18: 1271.500 ops/ms
Iteration  19: 1265.422 ops/ms
Iteration  20: 1256.098 ops/ms

Result : 1240.587 ?(95%) 36.529 ?(99%) 49.933 ops/ms
  Statistics: (min, avg, max) = (920.938, 1240.587, 1280.091), stdev = 78.052
  Confidence intervals: 95% [1204.058, 1277.116], 99% [1190.654, 1290.520]


# Fork: 5 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldGetFieldsEveryTime
# Warmup Iteration   1: 765.399 ops/ms
# Warmup Iteration   2: 1295.380 ops/ms
# Warmup Iteration   3: 1239.586 ops/ms
# Warmup Iteration   4: 1229.864 ops/ms
# Warmup Iteration   5: 1314.720 ops/ms
# Warmup Iteration   6: 1305.561 ops/ms
# Warmup Iteration   7: 1302.634 ops/ms
# Warmup Iteration   8: 1289.973 ops/ms
# Warmup Iteration   9: 1307.156 ops/ms
# Warmup Iteration  10: 1303.495 ops/ms
# Warmup Iteration  11: 1308.252 ops/ms
# Warmup Iteration  12: 1292.279 ops/ms
# Warmup Iteration  13: 1312.769 ops/ms
# Warmup Iteration  14: 1302.939 ops/ms
# Warmup Iteration  15: 1316.865 ops/ms
# Warmup Iteration  16: 1308.639 ops/ms
# Warmup Iteration  17: 1323.357 ops/ms
# Warmup Iteration  18: 1310.942 ops/ms
# Warmup Iteration  19: 1321.360 ops/ms
# Warmup Iteration  20: 1316.087 ops/ms
Iteration   1: 1301.118 ops/ms
Iteration   2: 1306.954 ops/ms
Iteration   3: 1320.737 ops/ms
Iteration   4: 1320.899 ops/ms
Iteration   5: 1317.271 ops/ms
Iteration   6: 1306.268 ops/ms
Iteration   7: 1313.493 ops/ms
Iteration   8: 1310.457 ops/ms
Iteration   9: 1302.698 ops/ms
Iteration  10: 1316.044 ops/ms
Iteration  11: 1315.918 ops/ms
Iteration  12: 1313.776 ops/ms
Iteration  13: 1304.923 ops/ms
Iteration  14: 1316.480 ops/ms
Iteration  15: 1307.447 ops/ms
Iteration  16: 1306.770 ops/ms
Iteration  17: 1311.878 ops/ms
Iteration  18: 1314.746 ops/ms
Iteration  19: 1314.707 ops/ms
Iteration  20: 1320.735 ops/ms

Result : 1312.166 ?(95%) 2.830 ?(99%) 3.869 ops/ms
  Statistics: (min, avg, max) = (1301.118, 1312.166, 1320.899), stdev = 6.048
  Confidence intervals: 95% [1309.336, 1314.996], 99% [1308.297, 1316.035]


# Fork: 1 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1277.645 ops/ms
# Warmup Iteration   2: 1595.373 ops/ms
# Warmup Iteration   3: 1642.955 ops/ms
# Warmup Iteration   4: 1655.917 ops/ms
# Warmup Iteration   5: 1664.812 ops/ms
# Warmup Iteration   6: 1668.800 ops/ms
# Warmup Iteration   7: 1674.483 ops/ms
# Warmup Iteration   8: 1676.250 ops/ms
# Warmup Iteration   9: 1658.871 ops/ms
# Warmup Iteration  10: 1667.743 ops/ms
# Warmup Iteration  11: 1676.318 ops/ms
# Warmup Iteration  12: 1669.068 ops/ms
# Warmup Iteration  13: 1664.875 ops/ms
# Warmup Iteration  14: 1669.864 ops/ms
# Warmup Iteration  15: 1679.360 ops/ms
# Warmup Iteration  16: 1677.907 ops/ms
# Warmup Iteration  17: 1660.955 ops/ms
# Warmup Iteration  18: 1672.820 ops/ms
# Warmup Iteration  19: 1666.304 ops/ms
# Warmup Iteration  20: 1674.080 ops/ms
Iteration   1: 1659.505 ops/ms
Iteration   2: 1665.777 ops/ms
Iteration   3: 1673.624 ops/ms
Iteration   4: 1667.533 ops/ms
Iteration   5: 1655.546 ops/ms
Iteration   6: 1663.317 ops/ms
Iteration   7: 1672.920 ops/ms
Iteration   8: 1671.406 ops/ms
Iteration   9: 1671.680 ops/ms
Iteration  10: 1665.195 ops/ms
Iteration  11: 1674.985 ops/ms
Iteration  12: 1672.151 ops/ms
Iteration  13: 1668.458 ops/ms
Iteration  14: 1662.126 ops/ms
Iteration  15: 1659.877 ops/ms
Iteration  16: 1665.889 ops/ms
Iteration  17: 1674.509 ops/ms
Iteration  18: 1667.061 ops/ms
Iteration  19: 1666.708 ops/ms
Iteration  20: 1674.832 ops/ms

Result : 1667.655 ?(95%) 2.638 ?(99%) 3.606 ops/ms
  Statistics: (min, avg, max) = (1655.546, 1667.655, 1674.985), stdev = 5.636
  Confidence intervals: 95% [1665.017, 1670.293], 99% [1664.049, 1671.261]


# Fork: 2 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1326.464 ops/ms
# Warmup Iteration   2: 1687.550 ops/ms
# Warmup Iteration   3: 1728.749 ops/ms
# Warmup Iteration   4: 1759.776 ops/ms
# Warmup Iteration   5: 1770.452 ops/ms
# Warmup Iteration   6: 1756.681 ops/ms
# Warmup Iteration   7: 1772.380 ops/ms
# Warmup Iteration   8: 1776.541 ops/ms
# Warmup Iteration   9: 1771.013 ops/ms
# Warmup Iteration  10: 1762.358 ops/ms
# Warmup Iteration  11: 1776.999 ops/ms
# Warmup Iteration  12: 1776.905 ops/ms
# Warmup Iteration  13: 1775.671 ops/ms
# Warmup Iteration  14: 1764.880 ops/ms
# Warmup Iteration  15: 1776.373 ops/ms
# Warmup Iteration  16: 1777.669 ops/ms
# Warmup Iteration  17: 1774.986 ops/ms
# Warmup Iteration  18: 1770.222 ops/ms
# Warmup Iteration  19: 1774.598 ops/ms
# Warmup Iteration  20: 1782.763 ops/ms
Iteration   1: 1783.694 ops/ms
Iteration   2: 1775.586 ops/ms
Iteration   3: 1780.749 ops/ms
Iteration   4: 1774.056 ops/ms
Iteration   5: 1781.274 ops/ms
Iteration   6: 1769.776 ops/ms
Iteration   7: 1780.334 ops/ms
Iteration   8: 1774.771 ops/ms
Iteration   9: 1780.054 ops/ms
Iteration  10: 1769.106 ops/ms
Iteration  11: 1780.987 ops/ms
Iteration  12: 1783.155 ops/ms
Iteration  13: 1776.887 ops/ms
Iteration  14: 1774.056 ops/ms
Iteration  15: 1766.711 ops/ms
Iteration  16: 1771.500 ops/ms
Iteration  17: 1782.302 ops/ms
Iteration  18: 1771.504 ops/ms
Iteration  19: 1766.996 ops/ms
Iteration  20: 1782.120 ops/ms

Result : 1776.281 ?(95%) 2.631 ?(99%) 3.597 ops/ms
  Statistics: (min, avg, max) = (1766.711, 1776.281, 1783.694), stdev = 5.622
  Confidence intervals: 95% [1773.650, 1778.912], 99% [1772.684, 1779.878]


# Fork: 3 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1326.547 ops/ms
# Warmup Iteration   2: 1679.141 ops/ms
# Warmup Iteration   3: 1667.794 ops/ms
# Warmup Iteration   4: 1700.439 ops/ms
# Warmup Iteration   5: 1725.381 ops/ms
# Warmup Iteration   6: 1727.797 ops/ms
# Warmup Iteration   7: 1713.280 ops/ms
# Warmup Iteration   8: 1710.400 ops/ms
# Warmup Iteration   9: 1723.188 ops/ms
# Warmup Iteration  10: 1710.551 ops/ms
# Warmup Iteration  11: 1708.539 ops/ms
# Warmup Iteration  12: 1710.318 ops/ms
# Warmup Iteration  13: 1719.460 ops/ms
# Warmup Iteration  14: 1723.414 ops/ms
# Warmup Iteration  15: 1706.231 ops/ms
# Warmup Iteration  16: 1713.612 ops/ms
# Warmup Iteration  17: 1768.562 ops/ms
# Warmup Iteration  18: 1767.306 ops/ms
# Warmup Iteration  19: 1769.455 ops/ms
# Warmup Iteration  20: 1766.723 ops/ms
Iteration   1: 1773.111 ops/ms
Iteration   2: 1771.552 ops/ms
Iteration   3: 1769.478 ops/ms
Iteration   4: 1773.418 ops/ms
Iteration   5: 1773.734 ops/ms
Iteration   6: 1775.026 ops/ms
Iteration   7: 1767.632 ops/ms
Iteration   8: 1770.460 ops/ms
Iteration   9: 1774.294 ops/ms
Iteration  10: 1766.848 ops/ms
Iteration  11: 1774.939 ops/ms
Iteration  12: 1766.458 ops/ms
Iteration  13: 1767.100 ops/ms
Iteration  14: 1773.861 ops/ms
Iteration  15: 1773.960 ops/ms
Iteration  16: 1761.716 ops/ms
Iteration  17: 1773.578 ops/ms
Iteration  18: 1767.673 ops/ms
Iteration  19: 1775.224 ops/ms
Iteration  20: 1768.607 ops/ms

Result : 1770.934 ?(95%) 1.771 ?(99%) 2.421 ops/ms
  Statistics: (min, avg, max) = (1761.716, 1770.934, 1775.224), stdev = 3.784
  Confidence intervals: 95% [1769.163, 1772.704], 99% [1768.513, 1773.354]


# Fork: 4 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1282.327 ops/ms
# Warmup Iteration   2: 1672.431 ops/ms
# Warmup Iteration   3: 1733.306 ops/ms
# Warmup Iteration   4: 1723.749 ops/ms
# Warmup Iteration   5: 1695.355 ops/ms
# Warmup Iteration   6: 1699.679 ops/ms
# Warmup Iteration   7: 1699.795 ops/ms
# Warmup Iteration   8: 1700.594 ops/ms
# Warmup Iteration   9: 1701.689 ops/ms
# Warmup Iteration  10: 1692.322 ops/ms
# Warmup Iteration  11: 1708.598 ops/ms
# Warmup Iteration  12: 1687.277 ops/ms
# Warmup Iteration  13: 1708.279 ops/ms
# Warmup Iteration  14: 1713.209 ops/ms
# Warmup Iteration  15: 1698.347 ops/ms
# Warmup Iteration  16: 1704.528 ops/ms
# Warmup Iteration  17: 1735.717 ops/ms
# Warmup Iteration  18: 1746.316 ops/ms
# Warmup Iteration  19: 1738.555 ops/ms
# Warmup Iteration  20: 1741.304 ops/ms
Iteration   1: 1746.236 ops/ms
Iteration   2: 1737.958 ops/ms
Iteration   3: 1746.646 ops/ms
Iteration   4: 1745.718 ops/ms
Iteration   5: 1729.371 ops/ms
Iteration   6: 1737.034 ops/ms
Iteration   7: 1738.020 ops/ms
Iteration   8: 1743.788 ops/ms
Iteration   9: 1739.514 ops/ms
Iteration  10: 1736.774 ops/ms
Iteration  11: 1744.829 ops/ms
Iteration  12: 1743.789 ops/ms
Iteration  13: 1735.175 ops/ms
Iteration  14: 1743.662 ops/ms
Iteration  15: 1738.964 ops/ms
Iteration  16: 1745.506 ops/ms
Iteration  17: 1741.057 ops/ms
Iteration  18: 1736.344 ops/ms
Iteration  19: 1742.658 ops/ms
Iteration  20: 1735.795 ops/ms

Result : 1740.442 ?(95%) 2.179 ?(99%) 2.978 ops/ms
  Statistics: (min, avg, max) = (1729.371, 1740.442, 1746.646), stdev = 4.655
  Confidence intervals: 95% [1738.263, 1742.620], 99% [1737.464, 1743.420]


# Fork: 5 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1241.581 ops/ms
# Warmup Iteration   2: 1637.885 ops/ms
# Warmup Iteration   3: 1627.721 ops/ms
# Warmup Iteration   4: 1724.079 ops/ms
# Warmup Iteration   5: 1728.331 ops/ms
# Warmup Iteration   6: 1724.618 ops/ms
# Warmup Iteration   7: 1741.074 ops/ms
# Warmup Iteration   8: 1738.487 ops/ms
# Warmup Iteration   9: 1725.442 ops/ms
# Warmup Iteration  10: 1732.663 ops/ms
# Warmup Iteration  11: 1741.629 ops/ms
# Warmup Iteration  12: 1737.739 ops/ms
# Warmup Iteration  13: 1737.128 ops/ms
# Warmup Iteration  14: 1735.344 ops/ms
# Warmup Iteration  15: 1734.066 ops/ms
# Warmup Iteration  16: 1741.694 ops/ms
# Warmup Iteration  17: 1714.212 ops/ms
# Warmup Iteration  18: 1749.435 ops/ms
# Warmup Iteration  19: 1751.417 ops/ms
# Warmup Iteration  20: 1751.346 ops/ms
Iteration   1: 1743.901 ops/ms
Iteration   2: 1751.142 ops/ms
Iteration   3: 1745.806 ops/ms
Iteration   4: 1740.734 ops/ms
Iteration   5: 1745.393 ops/ms
Iteration   6: 1755.064 ops/ms
Iteration   7: 1753.374 ops/ms
Iteration   8: 1745.629 ops/ms
Iteration   9: 1743.324 ops/ms
Iteration  10: 1739.763 ops/ms
Iteration  11: 1745.091 ops/ms
Iteration  12: 1752.127 ops/ms
Iteration  13: 1754.921 ops/ms
Iteration  14: 1741.377 ops/ms
Iteration  15: 1741.479 ops/ms
Iteration  16: 1752.528 ops/ms
Iteration  17: 1745.727 ops/ms
Iteration  18: 1748.440 ops/ms
Iteration  19: 1745.889 ops/ms
Iteration  20: 1752.095 ops/ms

Result : 1747.190 ?(95%) 2.300 ?(99%) 3.144 ops/ms
  Statistics: (min, avg, max) = (1739.763, 1747.190, 1755.064), stdev = 4.915
  Confidence intervals: 95% [1744.890, 1749.490], 99% [1744.046, 1750.334]


# Fork: 1 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyViaMethodHandlesUsingInvoke
# Warmup Iteration   1: 1200.201 ops/ms
# Warmup Iteration   2: 2130.801 ops/ms
# Warmup Iteration   3: 2293.862 ops/ms
# Warmup Iteration   4: 2308.088 ops/ms
# Warmup Iteration   5: 2267.077 ops/ms
# Warmup Iteration   6: 2256.356 ops/ms
# Warmup Iteration   7: 2267.196 ops/ms
# Warmup Iteration   8: 2274.027 ops/ms
# Warmup Iteration   9: 2270.424 ops/ms
# Warmup Iteration  10: 2257.499 ops/ms
# Warmup Iteration  11: 2252.423 ops/ms
# Warmup Iteration  12: 2258.807 ops/ms
# Warmup Iteration  13: 2258.917 ops/ms
# Warmup Iteration  14: 2259.689 ops/ms
# Warmup Iteration  15: 2266.240 ops/ms
# Warmup Iteration  16: 2273.570 ops/ms
# Warmup Iteration  17: 2292.265 ops/ms
# Warmup Iteration  18: 2292.065 ops/ms
# Warmup Iteration  19: 2292.851 ops/ms
# Warmup Iteration  20: 2290.995 ops/ms
Iteration   1: 2296.227 ops/ms
Iteration   2: 2302.048 ops/ms
Iteration   3: 2306.670 ops/ms
Iteration   4: 2298.932 ops/ms
Iteration   5: 2290.004 ops/ms
Iteration   6: 2288.157 ops/ms
Iteration   7: 2304.346 ops/ms
Iteration   8: 2297.500 ops/ms
Iteration   9: 2307.431 ops/ms
Iteration  10: 2291.414 ops/ms
Iteration  11: 2282.996 ops/ms
Iteration  12: 2298.465 ops/ms
Iteration  13: 2310.982 ops/ms
Iteration  14: 2306.100 ops/ms
Iteration  15: 2292.374 ops/ms
Iteration  16: 2306.222 ops/ms
Iteration  17: 2305.728 ops/ms
Iteration  18: 2305.802 ops/ms
Iteration  19: 2301.723 ops/ms
Iteration  20: 2318.438 ops/ms

Result : 2300.578 ?(95%) 4.028 ?(99%) 5.506 ops/ms
  Statistics: (min, avg, max) = (2282.996, 2300.578, 2318.438), stdev = 8.606
  Confidence intervals: 95% [2296.550, 2304.606], 99% [2295.072, 2306.084]


# Fork: 2 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyViaMethodHandlesUsingInvoke
# Warmup Iteration   1: 1345.709 ops/ms
# Warmup Iteration   2: 1961.806 ops/ms
# Warmup Iteration   3: 2148.413 ops/ms
# Warmup Iteration   4: 2133.564 ops/ms
# Warmup Iteration   5: 2171.376 ops/ms
# Warmup Iteration   6: 2172.001 ops/ms
# Warmup Iteration   7: 2202.912 ops/ms
# Warmup Iteration   8: 2212.834 ops/ms
# Warmup Iteration   9: 2207.267 ops/ms
# Warmup Iteration  10: 2187.102 ops/ms
# Warmup Iteration  11: 2185.303 ops/ms
# Warmup Iteration  12: 2215.147 ops/ms
# Warmup Iteration  13: 2199.543 ops/ms
# Warmup Iteration  14: 2190.132 ops/ms
# Warmup Iteration  15: 2187.412 ops/ms
# Warmup Iteration  16: 2202.846 ops/ms
# Warmup Iteration  17: 2166.054 ops/ms
# Warmup Iteration  18: 2166.977 ops/ms
# Warmup Iteration  19: 2153.343 ops/ms
# Warmup Iteration  20: 2172.586 ops/ms
Iteration   1: 2161.962 ops/ms
Iteration   2: 2171.909 ops/ms
Iteration   3: 2156.320 ops/ms
Iteration   4: 2168.531 ops/ms
Iteration   5: 2160.246 ops/ms
Iteration   6: 2171.610 ops/ms
Iteration   7: 2145.325 ops/ms
Iteration   8: 2160.261 ops/ms
Iteration   9: 2170.757 ops/ms
Iteration  10: 2160.872 ops/ms
Iteration  11: 2174.112 ops/ms
Iteration  12: 2156.507 ops/ms
Iteration  13: 2170.616 ops/ms
Iteration  14: 2162.333 ops/ms
Iteration  15: 2161.283 ops/ms
Iteration  16: 2159.321 ops/ms
Iteration  17: 2162.822 ops/ms
Iteration  18: 2160.146 ops/ms
Iteration  19: 2169.821 ops/ms
Iteration  20: 2153.946 ops/ms

Result : 2162.935 ?(95%) 3.394 ?(99%) 4.639 ops/ms
  Statistics: (min, avg, max) = (2145.325, 2162.935, 2174.112), stdev = 7.252
  Confidence intervals: 95% [2159.541, 2166.329], 99% [2158.296, 2167.574]


# Fork: 3 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyViaMethodHandlesUsingInvoke
# Warmup Iteration   1: 1379.063 ops/ms
# Warmup Iteration   2: 1939.758 ops/ms
# Warmup Iteration   3: 2229.904 ops/ms
# Warmup Iteration   4: 2272.372 ops/ms
# Warmup Iteration   5: 2166.492 ops/ms
# Warmup Iteration   6: 2161.008 ops/ms
# Warmup Iteration   7: 2181.928 ops/ms
# Warmup Iteration   8: 2183.683 ops/ms
# Warmup Iteration   9: 2171.526 ops/ms
# Warmup Iteration  10: 2161.645 ops/ms
# Warmup Iteration  11: 2174.977 ops/ms
# Warmup Iteration  12: 2164.918 ops/ms
# Warmup Iteration  13: 2169.049 ops/ms
# Warmup Iteration  14: 2172.385 ops/ms
# Warmup Iteration  15: 2184.270 ops/ms
# Warmup Iteration  16: 2173.116 ops/ms
# Warmup Iteration  17: 2265.784 ops/ms
# Warmup Iteration  18: 2245.506 ops/ms
# Warmup Iteration  19: 2244.719 ops/ms
# Warmup Iteration  20: 2241.089 ops/ms
Iteration   1: 2268.305 ops/ms
Iteration   2: 2248.509 ops/ms
Iteration   3: 2241.231 ops/ms
Iteration   4: 2254.050 ops/ms
Iteration   5: 2237.654 ops/ms
Iteration   6: 2249.793 ops/ms
Iteration   7: 2248.318 ops/ms
Iteration   8: 2231.289 ops/ms
Iteration   9: 2245.291 ops/ms
Iteration  10: 2247.881 ops/ms
Iteration  11: 2248.447 ops/ms
Iteration  12: 2241.944 ops/ms
Iteration  13: 2240.321 ops/ms
Iteration  14: 2267.460 ops/ms
Iteration  15: 2249.920 ops/ms
Iteration  16: 2249.216 ops/ms
Iteration  17: 2236.669 ops/ms
Iteration  18: 2249.105 ops/ms
Iteration  19: 2238.745 ops/ms
Iteration  20: 2248.688 ops/ms

Result : 2247.142 ?(95%) 4.258 ?(99%) 5.820 ops/ms
  Statistics: (min, avg, max) = (2231.289, 2247.142, 2268.305), stdev = 9.098
  Confidence intervals: 95% [2242.884, 2251.400], 99% [2241.322, 2252.962]


# Fork: 4 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyViaMethodHandlesUsingInvoke
# Warmup Iteration   1: 1420.550 ops/ms
# Warmup Iteration   2: 2101.749 ops/ms
# Warmup Iteration   3: 2498.098 ops/ms
# Warmup Iteration   4: 2536.480 ops/ms
# Warmup Iteration   5: 2594.545 ops/ms
# Warmup Iteration   6: 2590.433 ops/ms
# Warmup Iteration   7: 2607.712 ops/ms
# Warmup Iteration   8: 2596.815 ops/ms
# Warmup Iteration   9: 2572.615 ops/ms
# Warmup Iteration  10: 2578.030 ops/ms
# Warmup Iteration  11: 2520.011 ops/ms
# Warmup Iteration  12: 2543.169 ops/ms
# Warmup Iteration  13: 2483.144 ops/ms
# Warmup Iteration  14: 2546.759 ops/ms
# Warmup Iteration  15: 2521.105 ops/ms
# Warmup Iteration  16: 2501.332 ops/ms
# Warmup Iteration  17: 2514.360 ops/ms
# Warmup Iteration  18: 2577.176 ops/ms
# Warmup Iteration  19: 2505.742 ops/ms
# Warmup Iteration  20: 2573.958 ops/ms
Iteration   1: 2573.249 ops/ms
Iteration   2: 2636.313 ops/ms
Iteration   3: 2607.599 ops/ms
Iteration   4: 2629.052 ops/ms
Iteration   5: 2610.408 ops/ms
Iteration   6: 2619.325 ops/ms
Iteration   7: 2603.983 ops/ms
Iteration   8: 2622.787 ops/ms
Iteration   9: 2615.033 ops/ms
Iteration  10: 2613.331 ops/ms
Iteration  11: 2624.398 ops/ms
Iteration  12: 2612.296 ops/ms
Iteration  13: 2622.023 ops/ms
Iteration  14: 2607.518 ops/ms
Iteration  15: 2597.027 ops/ms
Iteration  16: 2609.198 ops/ms
Iteration  17: 2615.387 ops/ms
Iteration  18: 2622.703 ops/ms
Iteration  19: 2622.317 ops/ms
Iteration  20: 2623.214 ops/ms

Result : 2614.358 ?(95%) 6.264 ?(99%) 8.563 ops/ms
  Statistics: (min, avg, max) = (2573.249, 2614.358, 2636.313), stdev = 13.385
  Confidence intervals: 95% [2608.094, 2620.622], 99% [2605.795, 2622.921]


# Fork: 5 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyViaMethodHandlesUsingInvoke
# Warmup Iteration   1: 1633.347 ops/ms
# Warmup Iteration   2: 2700.652 ops/ms
# Warmup Iteration   3: 2916.159 ops/ms
# Warmup Iteration   4: 2939.024 ops/ms
# Warmup Iteration   5: 2953.306 ops/ms
# Warmup Iteration   6: 2968.306 ops/ms
# Warmup Iteration   7: 2990.292 ops/ms
