# Fork: 1 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyByClone
# Warmup Iteration   1: 65032.205 ops/ms
# Warmup Iteration   2: 95592.116 ops/ms
# Warmup Iteration   3: 103466.432 ops/ms
# Warmup Iteration   4: 102469.807 ops/ms
# Warmup Iteration   5: 102764.105 ops/ms
# Warmup Iteration   6: 102485.343 ops/ms
# Warmup Iteration   7: 102633.379 ops/ms
# Warmup Iteration   8: 101301.730 ops/ms
# Warmup Iteration   9: 103126.766 ops/ms
# Warmup Iteration  10: 102789.601 ops/ms
# Warmup Iteration  11: 99516.077 ops/ms
# Warmup Iteration  12: 102735.323 ops/ms
# Warmup Iteration  13: 103575.392 ops/ms
# Warmup Iteration  14: 102421.099 ops/ms
# Warmup Iteration  15: 101391.918 ops/ms
# Warmup Iteration  16: 102425.567 ops/ms
# Warmup Iteration  17: 103220.045 ops/ms
# Warmup Iteration  18: 103160.723 ops/ms
# Warmup Iteration  19: 102112.962 ops/ms
# Warmup Iteration  20: 102151.862 ops/ms
# Warmup Iteration   7: 538.167 ops/ms
# Warmup Iteration   8: 584.524 ops/ms
# Warmup Iteration   9: 597.331 ops/ms
# Warmup Iteration  10: 597.434 ops/ms
# Warmup Iteration  11: 600.440 ops/ms
# Warmup Iteration  12: 602.244 ops/ms
# Warmup Iteration  13: 596.078 ops/ms
# Warmup Iteration  14: 599.314 ops/ms
# Warmup Iteration  15: 595.878 ops/ms
# Warmup Iteration  16: 594.822 ops/ms
# Warmup Iteration  17: 588.065 ops/ms
# Warmup Iteration  18: 589.153 ops/ms
# Warmup Iteration  19: 589.317 ops/ms
# Warmup Iteration  20: 594.778 ops/ms
Iteration   1: 594.873 ops/ms
Iteration   2: 589.199 ops/ms
Iteration   3: 582.281 ops/ms
Iteration   4: 591.538 ops/ms
Iteration   5: 589.637 ops/ms
Iteration   6: 589.633 ops/ms
Iteration   7: 592.024 ops/ms
Iteration   8: 591.260 ops/ms
Iteration   9: 591.445 ops/ms
Iteration  10: 586.841 ops/ms
Iteration  11: 589.628 ops/ms
Iteration  12: 590.943 ops/ms
Iteration  13: 591.225 ops/ms
Iteration  14: 591.622 ops/ms
Iteration  15: 593.721 ops/ms
Iteration  16: 589.285 ops/ms
Iteration  17: 592.320 ops/ms
Iteration  18: 588.052 ops/ms
Iteration  19: 587.230 ops/ms
Iteration  20: 589.609 ops/ms

Result : 590.118 ?(95%) 1.273 ?(99%) 1.740 ops/ms
  Statistics: (min, avg, max) = (582.281, 590.118, 594.873), stdev = 2.720
  Confidence intervals: 95% [588.845, 591.391], 99% [588.378, 591.858]


# Fork: 2 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldGetFieldsEveryTime
# Warmup Iteration   1: 361.961 ops/ms
# Warmup Iteration   2: 582.066 ops/ms
# Warmup Iteration   3: 615.202 ops/ms
# Warmup Iteration   4: 612.518 ops/ms
# Warmup Iteration   5: 623.182 ops/ms
# Warmup Iteration   6: 619.086 ops/ms
# Warmup Iteration   7: 550.084 ops/ms
# Warmup Iteration   8: 611.251 ops/ms
# Warmup Iteration   9: 621.031 ops/ms
# Warmup Iteration  10: 618.424 ops/ms
# Warmup Iteration  11: 621.902 ops/ms
# Warmup Iteration  12: 621.124 ops/ms
# Warmup Iteration  13: 620.983 ops/ms
# Warmup Iteration  14: 619.692 ops/ms
# Warmup Iteration  15: 618.648 ops/ms
# Warmup Iteration  16: 616.137 ops/ms
# Warmup Iteration  17: 622.009 ops/ms
# Warmup Iteration  18: 618.545 ops/ms
# Warmup Iteration  19: 618.890 ops/ms
# Warmup Iteration  20: 618.228 ops/ms
Iteration   1: 621.797 ops/ms
Iteration   2: 619.066 ops/ms
Iteration   3: 622.795 ops/ms
Iteration   4: 616.819 ops/ms
Iteration   5: 620.977 ops/ms
Iteration   6: 608.517 ops/ms
Iteration   7: 598.546 ops/ms
Iteration   8: 596.086 ops/ms
Iteration   9: 591.216 ops/ms
Iteration  10: 617.132 ops/ms
Iteration  11: 617.051 ops/ms
Iteration  12: 618.431 ops/ms
Iteration  13: 620.645 ops/ms
Iteration  14: 617.451 ops/ms
Iteration  15: 605.855 ops/ms
Iteration  16: 620.343 ops/ms
Iteration  17: 620.578 ops/ms
Iteration  18: 616.185 ops/ms
Iteration  19: 620.940 ops/ms
Iteration  20: 618.892 ops/ms

Result : 614.466 ?(95%) 4.357 ?(99%) 5.955 ops/ms
  Statistics: (min, avg, max) = (591.216, 614.466, 622.795), stdev = 9.309
  Confidence intervals: 95% [610.109, 618.823], 99% [608.511, 620.422]


# Fork: 3 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldGetFieldsEveryTime
# Warmup Iteration   1: 361.630 ops/ms
# Warmup Iteration   2: 587.253 ops/ms
# Warmup Iteration   3: 621.057 ops/ms
# Warmup Iteration   4: 621.710 ops/ms
# Warmup Iteration   5: 625.082 ops/ms
# Warmup Iteration   6: 628.961 ops/ms
# Warmup Iteration   7: 551.164 ops/ms
# Warmup Iteration   8: 612.118 ops/ms
# Warmup Iteration   9: 629.261 ops/ms
# Warmup Iteration  10: 623.877 ops/ms
# Warmup Iteration  11: 622.363 ops/ms
# Warmup Iteration  12: 626.030 ops/ms
# Warmup Iteration  13: 625.308 ops/ms
# Warmup Iteration  14: 625.876 ops/ms
# Warmup Iteration  15: 623.031 ops/ms
# Warmup Iteration  16: 625.263 ops/ms
# Warmup Iteration  17: 617.110 ops/ms
# Warmup Iteration  18: 620.557 ops/ms
# Warmup Iteration  19: 616.584 ops/ms
# Warmup Iteration  20: 617.846 ops/ms
Iteration   1: 618.163 ops/ms
Iteration   2: 623.229 ops/ms
Iteration   3: 623.539 ops/ms
Iteration   4: 616.199 ops/ms
Iteration   5: 623.118 ops/ms
Iteration   6: 618.944 ops/ms
Iteration   7: 612.501 ops/ms
Iteration   8: 617.990 ops/ms
Iteration   9: 618.689 ops/ms
Iteration  10: 621.026 ops/ms
Iteration  11: 618.565 ops/ms
Iteration  12: 623.063 ops/ms
Iteration  13: 615.889 ops/ms
Iteration  14: 620.853 ops/ms
Iteration  15: 624.316 ops/ms
Iteration  16: 620.081 ops/ms
Iteration  17: 618.013 ops/ms
Iteration  18: 616.942 ops/ms
Iteration  19: 623.473 ops/ms
Iteration  20: 618.802 ops/ms

Result : 619.670 ?(95%) 1.468 ?(99%) 2.007 ops/ms
  Statistics: (min, avg, max) = (612.501, 619.670, 624.316), stdev = 3.137
  Confidence intervals: 95% [618.202, 621.138], 99% [617.663, 621.676]


# Fork: 4 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldGetFieldsEveryTime
# Warmup Iteration   1: 355.124 ops/ms
# Warmup Iteration   2: 583.546 ops/ms
# Warmup Iteration   3: 624.416 ops/ms
# Warmup Iteration   4: 623.110 ops/ms
# Warmup Iteration   5: 621.581 ops/ms
# Warmup Iteration   6: 624.386 ops/ms
# Warmup Iteration   7: 550.419 ops/ms
# Warmup Iteration   8: 611.273 ops/ms
# Warmup Iteration   9: 617.711 ops/ms
# Warmup Iteration  10: 620.655 ops/ms
# Warmup Iteration  11: 628.225 ops/ms
# Warmup Iteration  12: 616.258 ops/ms
# Warmup Iteration  13: 619.987 ops/ms
# Warmup Iteration  14: 623.064 ops/ms
# Warmup Iteration  15: 623.830 ops/ms
# Warmup Iteration  16: 624.431 ops/ms
# Warmup Iteration  17: 615.289 ops/ms
# Warmup Iteration  18: 618.721 ops/ms
# Warmup Iteration  19: 620.768 ops/ms
# Warmup Iteration  20: 618.743 ops/ms
Iteration   1: 618.929 ops/ms
Iteration   2: 614.245 ops/ms
Iteration   3: 624.169 ops/ms
Iteration   4: 621.416 ops/ms
Iteration   5: 619.157 ops/ms
Iteration   6: 621.290 ops/ms
Iteration   7: 623.739 ops/ms
Iteration   8: 618.124 ops/ms
Iteration   9: 623.927 ops/ms
Iteration  10: 620.599 ops/ms
Iteration  11: 621.065 ops/ms
Iteration  12: 621.118 ops/ms
Iteration  13: 621.476 ops/ms
Iteration  14: 618.267 ops/ms
Iteration  15: 624.879 ops/ms
Iteration  16: 620.549 ops/ms
Iteration  17: 621.194 ops/ms
Iteration  18: 618.543 ops/ms
Iteration  19: 621.108 ops/ms
Iteration  20: 624.515 ops/ms

Result : 620.915 ?(95%) 1.221 ?(99%) 1.669 ops/ms
  Statistics: (min, avg, max) = (614.245, 620.915, 624.879), stdev = 2.610
  Confidence intervals: 95% [619.694, 622.137], 99% [619.246, 622.585]


# Fork: 5 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldGetFieldsEveryTime
# Warmup Iteration   1: 363.687 ops/ms
# Warmup Iteration   2: 593.358 ops/ms
# Warmup Iteration   3: 630.855 ops/ms
# Warmup Iteration   4: 629.541 ops/ms
# Warmup Iteration   5: 628.809 ops/ms
# Warmup Iteration   6: 629.833 ops/ms
# Warmup Iteration   7: 557.377 ops/ms
# Warmup Iteration   8: 623.218 ops/ms
# Warmup Iteration   9: 632.568 ops/ms
# Warmup Iteration  10: 626.374 ops/ms
# Warmup Iteration  11: 632.536 ops/ms
# Warmup Iteration  12: 632.019 ops/ms
# Warmup Iteration  13: 631.545 ops/ms
# Warmup Iteration  14: 629.760 ops/ms
# Warmup Iteration  15: 634.363 ops/ms
# Warmup Iteration  16: 630.967 ops/ms
# Warmup Iteration  17: 633.196 ops/ms
# Warmup Iteration  18: 633.687 ops/ms
# Warmup Iteration  19: 634.974 ops/ms
# Warmup Iteration  20: 631.205 ops/ms
Iteration   1: 630.059 ops/ms
Iteration   2: 630.056 ops/ms
Iteration   3: 632.684 ops/ms
Iteration   4: 633.367 ops/ms
Iteration   5: 632.292 ops/ms
Iteration   6: 632.780 ops/ms
Iteration   7: 630.710 ops/ms
Iteration   8: 632.995 ops/ms
Iteration   9: 631.245 ops/ms
Iteration  10: 631.140 ops/ms
Iteration  11: 630.767 ops/ms
Iteration  12: 632.475 ops/ms
Iteration  13: 628.886 ops/ms
Iteration  14: 635.414 ops/ms
Iteration  15: 633.950 ops/ms
Iteration  16: 635.214 ops/ms
Iteration  17: 630.795 ops/ms
Iteration  18: 635.177 ops/ms
Iteration  19: 633.533 ops/ms
Iteration  20: 632.921 ops/ms

Result : 632.323 ?(95%) 0.862 ?(99%) 1.178 ops/ms
  Statistics: (min, avg, max) = (628.886, 632.323, 635.414), stdev = 1.841
  Confidence intervals: 95% [631.461, 633.185], 99% [631.145, 633.501]


# Fork: 1 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1218.317 ops/ms
# Warmup Iteration   2: 1621.201 ops/ms
# Warmup Iteration   3: 1735.552 ops/ms
# Warmup Iteration   4: 1763.502 ops/ms
# Warmup Iteration   5: 1778.429 ops/ms
# Warmup Iteration   6: 1765.076 ops/ms
# Warmup Iteration   7: 1776.598 ops/ms
# Warmup Iteration   8: 1778.141 ops/ms
# Warmup Iteration   9: 1778.606 ops/ms
# Warmup Iteration  10: 1785.350 ops/ms
# Warmup Iteration  11: 1782.405 ops/ms
# Warmup Iteration  12: 1782.084 ops/ms
# Warmup Iteration  13: 1778.429 ops/ms
# Warmup Iteration  14: 1781.320 ops/ms
# Warmup Iteration  15: 1782.950 ops/ms
# Warmup Iteration  16: 1779.574 ops/ms
# Warmup Iteration  17: 1774.969 ops/ms
# Warmup Iteration  18: 1781.244 ops/ms
# Warmup Iteration  19: 1775.389 ops/ms
# Warmup Iteration  20: 1781.687 ops/ms
Iteration   1: 1772.168 ops/ms
Iteration   2: 1746.934 ops/ms
Iteration   3: 1778.008 ops/ms
Iteration   4: 1780.850 ops/ms
Iteration   5: 1771.842 ops/ms
Iteration   6: 1781.882 ops/ms
Iteration   7: 1775.757 ops/ms
Iteration   8: 1773.848 ops/ms
Iteration   9: 1765.358 ops/ms
Iteration  10: 1777.570 ops/ms
Iteration  11: 1776.499 ops/ms
Iteration  12: 1771.874 ops/ms
Iteration  13: 1782.042 ops/ms
Iteration  14: 1781.900 ops/ms
Iteration  15: 1772.304 ops/ms
Iteration  16: 1774.039 ops/ms
Iteration  17: 1767.558 ops/ms
Iteration  18: 1780.797 ops/ms
Iteration  19: 1779.280 ops/ms
Iteration  20: 1781.243 ops/ms

Result : 1774.588 ?(95%) 3.808 ?(99%) 5.206 ops/ms
  Statistics: (min, avg, max) = (1746.934, 1774.588, 1782.042), stdev = 8.137
  Confidence intervals: 95% [1770.779, 1778.396], 99% [1769.382, 1779.793]


# Fork: 2 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1220.401 ops/ms
# Warmup Iteration   2: 1633.235 ops/ms
# Warmup Iteration   3: 1745.885 ops/ms
# Warmup Iteration   4: 1778.884 ops/ms
# Warmup Iteration   5: 1782.145 ops/ms
# Warmup Iteration   6: 1781.970 ops/ms
# Warmup Iteration   7: 1783.821 ops/ms
# Warmup Iteration   8: 1787.779 ops/ms
# Warmup Iteration   9: 1782.762 ops/ms
# Warmup Iteration  10: 1783.775 ops/ms
# Warmup Iteration  11: 1778.990 ops/ms
# Warmup Iteration  12: 1779.376 ops/ms
# Warmup Iteration  13: 1790.366 ops/ms
# Warmup Iteration  14: 1790.252 ops/ms
# Warmup Iteration  15: 1783.090 ops/ms
# Warmup Iteration  16: 1786.789 ops/ms
# Warmup Iteration  17: 1782.605 ops/ms
# Warmup Iteration  18: 1791.863 ops/ms
# Warmup Iteration  19: 1790.284 ops/ms
# Warmup Iteration  20: 1784.369 ops/ms
Iteration   1: 1790.476 ops/ms
Iteration   2: 1790.083 ops/ms
Iteration   3: 1783.950 ops/ms
Iteration   4: 1790.769 ops/ms
Iteration   5: 1785.278 ops/ms
Iteration   6: 1790.836 ops/ms
Iteration   7: 1790.525 ops/ms
Iteration   8: 1775.635 ops/ms
Iteration   9: 1780.905 ops/ms
Iteration  10: 1783.303 ops/ms
Iteration  11: 1790.154 ops/ms
Iteration  12: 1780.765 ops/ms
Iteration  13: 1789.321 ops/ms
Iteration  14: 1789.960 ops/ms
Iteration  15: 1791.406 ops/ms
Iteration  16: 1780.049 ops/ms
Iteration  17: 1783.852 ops/ms
Iteration  18: 1787.901 ops/ms
Iteration  19: 1785.105 ops/ms
Iteration  20: 1791.313 ops/ms

Result : 1786.579 ?(95%) 2.188 ?(99%) 2.991 ops/ms
  Statistics: (min, avg, max) = (1775.635, 1786.579, 1791.406), stdev = 4.675
  Confidence intervals: 95% [1784.391, 1788.767], 99% [1783.589, 1789.570]


# Fork: 3 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1214.722 ops/ms
# Warmup Iteration   2: 1635.674 ops/ms
# Warmup Iteration   3: 1754.529 ops/ms
# Warmup Iteration   4: 1774.184 ops/ms
# Warmup Iteration   5: 1781.057 ops/ms
# Warmup Iteration   6: 1773.954 ops/ms
# Warmup Iteration   7: 1781.639 ops/ms
# Warmup Iteration   8: 1775.510 ops/ms
# Warmup Iteration   9: 1770.610 ops/ms
# Warmup Iteration  10: 1778.772 ops/ms
# Warmup Iteration  11: 1774.847 ops/ms
# Warmup Iteration  12: 1775.146 ops/ms
# Warmup Iteration  13: 1769.968 ops/ms
# Warmup Iteration  14: 1776.178 ops/ms
# Warmup Iteration  15: 1774.760 ops/ms
# Warmup Iteration  16: 1772.912 ops/ms
# Warmup Iteration  17: 1762.120 ops/ms
# Warmup Iteration  18: 1768.100 ops/ms
# Warmup Iteration  19: 1768.912 ops/ms
# Warmup Iteration  20: 1775.342 ops/ms
Iteration   1: 1771.967 ops/ms
Iteration   2: 1768.643 ops/ms
Iteration   3: 1763.992 ops/ms
Iteration   4: 1768.098 ops/ms
Iteration   5: 1771.522 ops/ms
Iteration   6: 1765.694 ops/ms
Iteration   7: 1775.294 ops/ms
Iteration   8: 1767.843 ops/ms
Iteration   9: 1763.870 ops/ms
Iteration  10: 1763.240 ops/ms
Iteration  11: 1775.490 ops/ms
Iteration  12: 1768.012 ops/ms
Iteration  13: 1759.532 ops/ms
Iteration  14: 1764.952 ops/ms
Iteration  15: 1766.074 ops/ms
Iteration  16: 1771.428 ops/ms
Iteration  17: 1774.416 ops/ms
Iteration  18: 1775.321 ops/ms
Iteration  19: 1769.461 ops/ms
Iteration  20: 1766.349 ops/ms

Result : 1768.560 ?(95%) 2.117 ?(99%) 2.894 ops/ms
  Statistics: (min, avg, max) = (1759.532, 1768.560, 1775.490), stdev = 4.524
  Confidence intervals: 95% [1766.443, 1770.677], 99% [1765.666, 1771.454]


# Fork: 4 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1218.693 ops/ms
# Warmup Iteration   2: 1616.742 ops/ms
# Warmup Iteration   3: 1742.881 ops/ms
# Warmup Iteration   4: 1782.255 ops/ms
# Warmup Iteration   5: 1791.727 ops/ms
# Warmup Iteration   6: 1794.673 ops/ms
# Warmup Iteration   7: 1783.409 ops/ms
# Warmup Iteration   8: 1778.486 ops/ms
# Warmup Iteration   9: 1764.343 ops/ms
# Warmup Iteration  10: 1782.141 ops/ms
# Warmup Iteration  11: 1784.422 ops/ms
# Warmup Iteration  12: 1786.361 ops/ms
# Warmup Iteration  13: 1778.447 ops/ms
# Warmup Iteration  14: 1781.191 ops/ms
# Warmup Iteration  15: 1777.683 ops/ms
# Warmup Iteration  16: 1785.388 ops/ms
# Warmup Iteration  17: 1786.695 ops/ms
# Warmup Iteration  18: 1772.051 ops/ms
# Warmup Iteration  19: 1786.279 ops/ms
# Warmup Iteration  20: 1787.643 ops/ms
Iteration   1: 1779.502 ops/ms
Iteration   2: 1770.083 ops/ms
Iteration   3: 1777.280 ops/ms
Iteration   4: 1785.620 ops/ms
Iteration   5: 1779.340 ops/ms
Iteration   6: 1779.701 ops/ms
Iteration   7: 1779.380 ops/ms
Iteration   8: 1787.155 ops/ms
Iteration   9: 1787.362 ops/ms
Iteration  10: 1772.828 ops/ms
Iteration  11: 1778.419 ops/ms
Iteration  12: 1775.365 ops/ms
Iteration  13: 1780.719 ops/ms
Iteration  14: 1774.095 ops/ms
Iteration  15: 1779.471 ops/ms
Iteration  16: 1786.247 ops/ms
Iteration  17: 1779.522 ops/ms
Iteration  18: 1779.215 ops/ms
Iteration  19: 1785.445 ops/ms
Iteration  20: 1778.770 ops/ms

Result : 1779.776 ?(95%) 2.213 ?(99%) 3.026 ops/ms
  Statistics: (min, avg, max) = (1770.083, 1779.776, 1787.362), stdev = 4.729
  Confidence intervals: 95% [1777.563, 1781.989], 99% [1776.750, 1782.802]


# Fork: 5 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1207.184 ops/ms
# Warmup Iteration   2: 1639.497 ops/ms
# Warmup Iteration   3: 1757.217 ops/ms
# Warmup Iteration   4: 1785.165 ops/ms
# Warmup Iteration   5: 1799.369 ops/ms
# Warmup Iteration   6: 1801.410 ops/ms
# Warmup Iteration   7: 1805.845 ops/ms
# Warmup Iteration   8: 1802.913 ops/ms
# Warmup Iteration   9: 1783.557 ops/ms
# Warmup Iteration  10: 1789.815 ops/ms
# Warmup Iteration  11: 1803.576 ops/ms
# Warmup Iteration  12: 1803.776 ops/ms
# Warmup Iteration  13: 1801.335 ops/ms
# Warmup Iteration  14: 1801.920 ops/ms
# Warmup Iteration  15: 1789.857 ops/ms
# Warmup Iteration  16: 1808.042 ops/ms
# Warmup Iteration  17: 1790.127 ops/ms
# Warmup Iteration  18: 1803.316 ops/ms
# Warmup Iteration  19: 1795.430 ops/ms
# Warmup Iteration  20: 1797.784 ops/ms
Iteration   1: 1795.457 ops/ms
Iteration   2: 1802.376 ops/ms
Iteration   3: 1804.307 ops/ms
Iteration   4: 1789.978 ops/ms
Iteration   5: 1796.999 ops/ms
Iteration   6: 1797.575 ops/ms
Iteration   7: 1789.791 ops/ms
Iteration   8: 1802.280 ops/ms
Iteration   9: 1796.035 ops/ms
Iteration  10: 1803.700 ops/ms
Iteration  11: 1802.373 ops/ms
Iteration  12: 1796.330 ops/ms
Iteration  13: 1798.664 ops/ms
Iteration  14: 1789.278 ops/ms
Iteration  15: 1797.935 ops/ms
Iteration  16: 1801.137 ops/ms
Iteration  17: 1797.409 ops/ms
Iteration  18: 1804.838 ops/ms
Iteration  19: 1804.632 ops/ms
Iteration  20: 1803.093 ops/ms

Result : 1798.709 ?(95%) 2.323 ?(99%) 3.176 ops/ms
  Statistics: (min, avg, max) = (1789.278, 1798.709, 1804.839), stdev = 4.964
  Confidence intervals: 95% [1796.386, 1801.033], 99% [1795.534, 1801.885]


# Fork: 1 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyViaMethodHandlesUsingInvoke
# Warmup Iteration   1: 3.279 ops/ms
# Warmup Iteration   2: 11.509 ops/ms
# Warmup Iteration   3: 18.069 ops/ms
# Warmup Iteration   4: 19.840 ops/ms
# Warmup Iteration   5: 19.928 ops/ms
# Warmup Iteration   6: 20.078 ops/ms
# Warmup Iteration   7: 19.853 ops/ms
# Warmup Iteration   8: 18.173 ops/ms
# Warmup Iteration   9: 18.003 ops/ms
# Warmup Iteration  10: 19.987 ops/ms
# Warmup Iteration  11: 19.829 ops/ms
# Warmup Iteration  12: 19.816 ops/ms
# Warmup Iteration  13: 19.901 ops/ms
# Warmup Iteration  14: 19.917 ops/ms
# Warmup Iteration  15: 19.981 ops/ms
# Warmup Iteration  16: 19.977 ops/ms
# Warmup Iteration  17: 19.683 ops/ms
# Warmup Iteration  18: 19.691 ops/ms
# Warmup Iteration  19: 19.613 ops/ms
# Warmup Iteration  20: 19.811 ops/ms
Iteration   1: 19.777 ops/ms
Iteration   2: 19.820 ops/ms
Iteration   3: 19.770 ops/ms
Iteration   4: 19.703 ops/ms
Iteration   5: 19.645 ops/ms
Iteration   6: 19.637 ops/ms
Iteration   7: 19.789 ops/ms
Iteration   8: 19.548 ops/ms
Iteration   9: 19.712 ops/ms
Iteration  10: 19.848 ops/ms
Iteration  11: 19.749 ops/ms
Iteration  12: 19.768 ops/ms
Iteration  13: 19.685 ops/ms
Iteration  14: 19.662 ops/ms
Iteration  15: 19.694 ops/ms
Iteration  16: 19.605 ops/ms
Iteration  17: 19.769 ops/ms
Iteration  18: 19.842 ops/ms
Iteration  19: 19.741 ops/ms
Iteration  20: 19.695 ops/ms

Result : 19.723 ?(95%) 0.037 ?(99%) 0.051 ops/ms
  Statistics: (min, avg, max) = (19.548, 19.723, 19.848), stdev = 0.079
  Confidence intervals: 95% [19.686, 19.760], 99% [19.672, 19.774]


# Fork: 2 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyViaMethodHandlesUsingInvoke
# Warmup Iteration   1: 3.457 ops/ms
# Warmup Iteration   2: 11.566 ops/ms
# Warmup Iteration   3: 18.484 ops/ms
# Warmup Iteration   4: 20.011 ops/ms
# Warmup Iteration   5: 20.160 ops/ms
# Warmup Iteration   6: 20.112 ops/ms
# Warmup Iteration   7: 20.082 ops/ms
# Warmup Iteration   8: 18.156 ops/ms
# Warmup Iteration   9: 18.237 ops/ms
# Warmup Iteration  10: 19.966 ops/ms
# Warmup Iteration  11: 19.207 ops/ms
# Warmup Iteration  12: 19.246 ops/ms
# Warmup Iteration  13: 19.036 ops/ms
# Warmup Iteration  14: 19.437 ops/ms
# Warmup Iteration  15: 20.035 ops/ms
# Warmup Iteration  16: 20.046 ops/ms
# Warmup Iteration  17: 19.890 ops/ms
# Warmup Iteration  18: 20.207 ops/ms
# Warmup Iteration  19: 19.932 ops/ms
# Warmup Iteration  20: 19.824 ops/ms
Iteration   1: 20.014 ops/ms
Iteration   2: 19.978 ops/ms
Iteration   3: 20.148 ops/ms
Iteration   4: 20.195 ops/ms
Iteration   5: 19.995 ops/ms
Iteration   6: 20.176 ops/ms
Iteration   7: 20.270 ops/ms
Iteration   8: 20.187 ops/ms
Iteration   9: 20.208 ops/ms
Iteration  10: 20.106 ops/ms
Iteration  11: 20.219 ops/ms
Iteration  12: 19.948 ops/ms
Iteration  13: 20.016 ops/ms
Iteration  14: 20.018 ops/ms
Iteration  15: 20.067 ops/ms
Iteration  16: 20.008 ops/ms
Iteration  17: 20.068 ops/ms
Iteration  18: 20.021 ops/ms
Iteration  19: 20.286 ops/ms
Iteration  20: 20.190 ops/ms

Result : 20.106 ?(95%) 0.049 ?(99%) 0.067 ops/ms
  Statistics: (min, avg, max) = (19.948, 20.106, 20.286), stdev = 0.105
  Confidence intervals: 95% [20.057, 20.155], 99% [20.039, 20.173]


# Fork: 3 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyViaMethodHandlesUsingInvoke
# Warmup Iteration   1: 4.209 ops/ms
# Warmup Iteration   2: 12.297 ops/ms
# Warmup Iteration   3: 19.146 ops/ms
# Warmup Iteration   4: 19.768 ops/ms
# Warmup Iteration   5: 19.717 ops/ms
# Warmup Iteration   6: 19.831 ops/ms
# Warmup Iteration   7: 19.953 ops/ms
# Warmup Iteration   8: 18.159 ops/ms
# Warmup Iteration   9: 18.068 ops/ms
# Warmup Iteration  10: 19.763 ops/ms
# Warmup Iteration  11: 19.839 ops/ms
# Warmup Iteration  12: 19.760 ops/ms
# Warmup Iteration  13: 19.714 ops/ms
# Warmup Iteration  14: 19.867 ops/ms
