# Fork: 1 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyByClone
# Warmup Iteration   1: 65423.471 ops/ms
# Warmup Iteration   2: 95068.592 ops/ms
# Warmup Iteration   3: 98166.714 ops/ms
# Warmup Iteration   4: 87922.446 ops/ms
# Warmup Iteration   5: 92605.117 ops/ms
# Warmup Iteration   6: 89745.798 ops/ms
# Warmup Iteration   7: 92866.820 ops/ms
# Warmup Iteration   8: 94808.878 ops/ms
# Warmup Iteration   9: 99632.366 ops/ms
# Warmup Iteration  10: 101921.094 ops/ms
# Warmup Iteration  11: 102071.478 ops/ms
# Warmup Iteration  12: 93508.342 ops/ms
# Warmup Iteration  13: 92991.368 ops/ms
# Warmup Iteration  14: 92372.195 ops/ms
# Warmup Iteration  15: 92672.788 ops/ms
# Warmup Iteration  16: 99742.767 ops/ms
# Warmup Iteration  17: 96132.248 ops/ms
# Warmup Iteration  18: 101702.464 ops/ms
# Warmup Iteration  19: 87353.772 ops/ms
# Warmup Iteration  20: 101017.578 ops/ms
Iteration  14: 623.891 ops/ms
Iteration  15: 626.717 ops/ms
Iteration  16: 626.135 ops/ms
Iteration  17: 624.301 ops/ms
Iteration  18: 626.269 ops/ms
Iteration  19: 626.109 ops/ms
Iteration  20: 624.551 ops/ms

Result : 625.484 ?(95%) 0.515 ?(99%) 0.704 ops/ms
  Statistics: (min, avg, max) = (623.063, 625.484, 626.746), stdev = 1.101
  Confidence intervals: 95% [624.969, 626.000], 99% [624.780, 626.189]


# Fork: 2 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldGetFieldsEveryTime
# Warmup Iteration   1: 354.031 ops/ms
# Warmup Iteration   2: 572.507 ops/ms
# Warmup Iteration   3: 611.567 ops/ms
# Warmup Iteration   4: 612.352 ops/ms
# Warmup Iteration   5: 613.180 ops/ms
# Warmup Iteration   6: 613.147 ops/ms
# Warmup Iteration   7: 547.098 ops/ms
# Warmup Iteration   8: 600.279 ops/ms
# Warmup Iteration   9: 612.286 ops/ms
# Warmup Iteration  10: 615.151 ops/ms
# Warmup Iteration  11: 617.235 ops/ms
# Warmup Iteration  12: 618.409 ops/ms
# Warmup Iteration  13: 616.095 ops/ms
# Warmup Iteration  14: 616.240 ops/ms
# Warmup Iteration  15: 615.895 ops/ms
# Warmup Iteration  16: 618.079 ops/ms
# Warmup Iteration  17: 614.128 ops/ms
# Warmup Iteration  18: 566.834 ops/ms
# Warmup Iteration  19: 578.692 ops/ms
# Warmup Iteration  20: 617.188 ops/ms
Iteration   1: 616.205 ops/ms
Iteration   2: 615.293 ops/ms
Iteration   3: 616.680 ops/ms
Iteration   4: 617.909 ops/ms
Iteration   5: 615.826 ops/ms
Iteration   6: 615.252 ops/ms
Iteration   7: 615.686 ops/ms
Iteration   8: 615.731 ops/ms
Iteration   9: 615.339 ops/ms
Iteration  10: 618.431 ops/ms
Iteration  11: 617.630 ops/ms
Iteration  12: 617.393 ops/ms
Iteration  13: 618.497 ops/ms
Iteration  14: 617.486 ops/ms
Iteration  15: 617.921 ops/ms
Iteration  16: 609.856 ops/ms
Iteration  17: 616.317 ops/ms
Iteration  18: 618.082 ops/ms
Iteration  19: 618.373 ops/ms
Iteration  20: 618.354 ops/ms

Result : 616.613 ?(95%) 0.926 ?(99%) 1.265 ops/ms
  Statistics: (min, avg, max) = (609.856, 616.613, 618.497), stdev = 1.978
  Confidence intervals: 95% [615.687, 617.539], 99% [615.348, 617.878]


# Fork: 3 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldGetFieldsEveryTime
# Warmup Iteration   1: 357.865 ops/ms
# Warmup Iteration   2: 585.600 ops/ms
# Warmup Iteration   3: 617.195 ops/ms
# Warmup Iteration   4: 620.151 ops/ms
# Warmup Iteration   5: 619.063 ops/ms
# Warmup Iteration   6: 621.133 ops/ms
# Warmup Iteration   7: 552.146 ops/ms
# Warmup Iteration   8: 611.683 ops/ms
# Warmup Iteration   9: 621.551 ops/ms
# Warmup Iteration  10: 627.499 ops/ms
# Warmup Iteration  11: 624.809 ops/ms
# Warmup Iteration  12: 627.408 ops/ms
# Warmup Iteration  13: 625.673 ops/ms
# Warmup Iteration  14: 627.120 ops/ms
# Warmup Iteration  15: 627.573 ops/ms
# Warmup Iteration  16: 625.569 ops/ms
# Warmup Iteration  17: 631.598 ops/ms
# Warmup Iteration  18: 631.738 ops/ms
# Warmup Iteration  19: 632.299 ops/ms
# Warmup Iteration  20: 632.132 ops/ms
Iteration   1: 628.431 ops/ms
Iteration   2: 632.122 ops/ms
Iteration   3: 629.165 ops/ms
Iteration   4: 632.342 ops/ms
Iteration   5: 628.408 ops/ms
Iteration   6: 632.225 ops/ms
Iteration   7: 626.971 ops/ms
Iteration   8: 631.958 ops/ms
Iteration   9: 630.200 ops/ms
Iteration  10: 629.257 ops/ms
Iteration  11: 630.259 ops/ms
Iteration  12: 631.525 ops/ms
Iteration  13: 629.003 ops/ms
Iteration  14: 632.512 ops/ms
Iteration  15: 629.303 ops/ms
Iteration  16: 631.783 ops/ms
Iteration  17: 629.773 ops/ms
Iteration  18: 628.880 ops/ms
Iteration  19: 631.814 ops/ms
Iteration  20: 631.192 ops/ms

Result : 630.356 ?(95%) 0.767 ?(99%) 1.049 ops/ms
  Statistics: (min, avg, max) = (626.971, 630.356, 632.512), stdev = 1.640
  Confidence intervals: 95% [629.589, 631.123], 99% [629.307, 631.405]


# Fork: 4 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldGetFieldsEveryTime
# Warmup Iteration   1: 357.973 ops/ms
# Warmup Iteration   2: 574.638 ops/ms
# Warmup Iteration   3: 611.315 ops/ms
# Warmup Iteration   4: 608.879 ops/ms
# Warmup Iteration   5: 607.990 ops/ms
# Warmup Iteration   6: 608.391 ops/ms
# Warmup Iteration   7: 546.409 ops/ms
# Warmup Iteration   8: 600.285 ops/ms
# Warmup Iteration   9: 614.395 ops/ms
# Warmup Iteration  10: 615.127 ops/ms
# Warmup Iteration  11: 617.035 ops/ms
# Warmup Iteration  12: 615.180 ops/ms
# Warmup Iteration  13: 613.522 ops/ms
# Warmup Iteration  14: 615.053 ops/ms
# Warmup Iteration  15: 615.099 ops/ms
# Warmup Iteration  16: 618.702 ops/ms
# Warmup Iteration  17: 618.979 ops/ms
# Warmup Iteration  18: 616.286 ops/ms
# Warmup Iteration  19: 619.641 ops/ms
# Warmup Iteration  20: 617.707 ops/ms
Iteration   1: 616.698 ops/ms
Iteration   2: 616.245 ops/ms
Iteration   3: 619.128 ops/ms
Iteration   4: 616.460 ops/ms
Iteration   5: 616.883 ops/ms
Iteration   6: 616.554 ops/ms
Iteration   7: 619.515 ops/ms
Iteration   8: 619.065 ops/ms
Iteration   9: 615.332 ops/ms
Iteration  10: 617.912 ops/ms
Iteration  11: 619.271 ops/ms
Iteration  12: 619.436 ops/ms
Iteration  13: 617.229 ops/ms
Iteration  14: 618.772 ops/ms
Iteration  15: 618.931 ops/ms
Iteration  16: 617.551 ops/ms
Iteration  17: 617.544 ops/ms
Iteration  18: 616.267 ops/ms
Iteration  19: 619.150 ops/ms
Iteration  20: 617.772 ops/ms

Result : 617.786 ?(95%) 0.607 ?(99%) 0.829 ops/ms
  Statistics: (min, avg, max) = (615.332, 617.786, 619.515), stdev = 1.296
  Confidence intervals: 95% [617.179, 618.392], 99% [616.957, 618.615]


# Fork: 5 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldGetFieldsEveryTime
# Warmup Iteration   1: 361.276 ops/ms
# Warmup Iteration   2: 579.826 ops/ms
# Warmup Iteration   3: 613.703 ops/ms
# Warmup Iteration   4: 612.877 ops/ms
# Warmup Iteration   5: 610.875 ops/ms
# Warmup Iteration   6: 605.931 ops/ms
# Warmup Iteration   7: 547.340 ops/ms
# Warmup Iteration   8: 600.946 ops/ms
# Warmup Iteration   9: 613.733 ops/ms
# Warmup Iteration  10: 617.715 ops/ms
# Warmup Iteration  11: 621.988 ops/ms
# Warmup Iteration  12: 619.266 ops/ms
# Warmup Iteration  13: 619.168 ops/ms
# Warmup Iteration  14: 617.614 ops/ms
# Warmup Iteration  15: 613.573 ops/ms
# Warmup Iteration  16: 619.255 ops/ms
# Warmup Iteration  17: 614.839 ops/ms
# Warmup Iteration  18: 615.545 ops/ms
# Warmup Iteration  19: 615.169 ops/ms
# Warmup Iteration  20: 617.887 ops/ms
Iteration   1: 615.297 ops/ms
Iteration   2: 617.837 ops/ms
Iteration   3: 615.678 ops/ms
Iteration   4: 617.675 ops/ms
Iteration   5: 617.927 ops/ms
Iteration   6: 615.773 ops/ms
Iteration   7: 614.969 ops/ms
Iteration   8: 615.589 ops/ms
Iteration   9: 615.759 ops/ms
Iteration  10: 615.658 ops/ms
Iteration  11: 617.803 ops/ms
Iteration  12: 614.390 ops/ms
Iteration  13: 617.742 ops/ms
Iteration  14: 617.099 ops/ms
Iteration  15: 615.146 ops/ms
Iteration  16: 618.032 ops/ms
Iteration  17: 617.429 ops/ms
Iteration  18: 613.489 ops/ms
Iteration  19: 617.083 ops/ms
Iteration  20: 614.023 ops/ms

Result : 616.220 ?(95%) 0.674 ?(99%) 0.921 ops/ms
  Statistics: (min, avg, max) = (613.489, 616.220, 618.032), stdev = 1.439
  Confidence intervals: 95% [615.546, 616.893], 99% [615.299, 617.141]


# Fork: 1 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1189.803 ops/ms
# Warmup Iteration   2: 1619.231 ops/ms
# Warmup Iteration   3: 1731.021 ops/ms
# Warmup Iteration   4: 1755.274 ops/ms
# Warmup Iteration   5: 1766.184 ops/ms
# Warmup Iteration   6: 1768.742 ops/ms
# Warmup Iteration   7: 1763.807 ops/ms
# Warmup Iteration   8: 1765.399 ops/ms
# Warmup Iteration   9: 1772.820 ops/ms
# Warmup Iteration  10: 1776.671 ops/ms
# Warmup Iteration  11: 1770.806 ops/ms
# Warmup Iteration  12: 1778.235 ops/ms
# Warmup Iteration  13: 1775.390 ops/ms
# Warmup Iteration  14: 1784.742 ops/ms
# Warmup Iteration  15: 1777.176 ops/ms
# Warmup Iteration  16: 1777.279 ops/ms
# Warmup Iteration  17: 1785.778 ops/ms
# Warmup Iteration  18: 1775.916 ops/ms
# Warmup Iteration  19: 1786.015 ops/ms
# Warmup Iteration  20: 1782.923 ops/ms
Iteration   1: 1784.044 ops/ms
Iteration   2: 1786.022 ops/ms
Iteration   3: 1782.879 ops/ms
Iteration   4: 1776.980 ops/ms
Iteration   5: 1785.021 ops/ms
Iteration   6: 1785.513 ops/ms
Iteration   7: 1775.775 ops/ms
Iteration   8: 1777.343 ops/ms
Iteration   9: 1785.910 ops/ms
Iteration  10: 1775.486 ops/ms
Iteration  11: 1777.986 ops/ms
Iteration  12: 1775.041 ops/ms
Iteration  13: 1785.262 ops/ms
Iteration  14: 1777.228 ops/ms
Iteration  15: 1780.560 ops/ms
Iteration  16: 1774.752 ops/ms
Iteration  17: 1785.074 ops/ms
Iteration  18: 1786.095 ops/ms
Iteration  19: 1778.774 ops/ms
Iteration  20: 1777.688 ops/ms

Result : 1780.672 ?(95%) 2.033 ?(99%) 2.779 ops/ms
  Statistics: (min, avg, max) = (1774.752, 1780.672, 1786.095), stdev = 4.344
  Confidence intervals: 95% [1778.639, 1782.704], 99% [1777.893, 1783.450]


# Fork: 2 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1230.619 ops/ms
# Warmup Iteration   2: 1641.883 ops/ms
# Warmup Iteration   3: 1726.922 ops/ms
# Warmup Iteration   4: 1748.353 ops/ms
# Warmup Iteration   5: 1760.228 ops/ms
# Warmup Iteration   6: 1758.186 ops/ms
# Warmup Iteration   7: 1762.365 ops/ms
# Warmup Iteration   8: 1764.124 ops/ms
# Warmup Iteration   9: 1763.184 ops/ms
# Warmup Iteration  10: 1774.688 ops/ms
# Warmup Iteration  11: 1769.878 ops/ms
# Warmup Iteration  12: 1776.128 ops/ms
# Warmup Iteration  13: 1775.859 ops/ms
# Warmup Iteration  14: 1776.814 ops/ms
# Warmup Iteration  15: 1770.471 ops/ms
# Warmup Iteration  16: 1768.022 ops/ms
# Warmup Iteration  17: 1763.586 ops/ms
# Warmup Iteration  18: 1763.588 ops/ms
# Warmup Iteration  19: 1768.648 ops/ms
# Warmup Iteration  20: 1770.499 ops/ms
Iteration   1: 1762.880 ops/ms
Iteration   2: 1770.271 ops/ms
Iteration   3: 1770.104 ops/ms
Iteration   4: 1769.381 ops/ms
Iteration   5: 1769.094 ops/ms
Iteration   6: 1769.811 ops/ms
Iteration   7: 1771.138 ops/ms
Iteration   8: 1762.208 ops/ms
Iteration   9: 1760.487 ops/ms
Iteration  10: 1769.009 ops/ms
Iteration  11: 1759.994 ops/ms
Iteration  12: 1764.967 ops/ms
Iteration  13: 1766.404 ops/ms
Iteration  14: 1758.497 ops/ms
Iteration  15: 1768.717 ops/ms
Iteration  16: 1763.394 ops/ms
Iteration  17: 1768.507 ops/ms
Iteration  18: 1762.485 ops/ms
Iteration  19: 1767.233 ops/ms
Iteration  20: 1763.251 ops/ms

Result : 1765.892 ?(95%) 1.847 ?(99%) 2.524 ops/ms
  Statistics: (min, avg, max) = (1758.497, 1765.892, 1771.138), stdev = 3.946
  Confidence intervals: 95% [1764.045, 1767.738], 99% [1763.367, 1768.416]


# Fork: 3 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1162.187 ops/ms
# Warmup Iteration   2: 1545.099 ops/ms
# Warmup Iteration   3: 1637.880 ops/ms
# Warmup Iteration   4: 1654.723 ops/ms
# Warmup Iteration   5: 1662.007 ops/ms
# Warmup Iteration   6: 1666.071 ops/ms
# Warmup Iteration   7: 1664.922 ops/ms
# Warmup Iteration   8: 1666.693 ops/ms
# Warmup Iteration   9: 1664.195 ops/ms
# Warmup Iteration  10: 1675.304 ops/ms
# Warmup Iteration  11: 1672.481 ops/ms
# Warmup Iteration  12: 1671.806 ops/ms
# Warmup Iteration  13: 1677.062 ops/ms
# Warmup Iteration  14: 1677.515 ops/ms
# Warmup Iteration  15: 1677.946 ops/ms
# Warmup Iteration  16: 1674.177 ops/ms
# Warmup Iteration  17: 1677.385 ops/ms
# Warmup Iteration  18: 1681.608 ops/ms
# Warmup Iteration  19: 1689.946 ops/ms
# Warmup Iteration  20: 1686.106 ops/ms
Iteration   1: 1680.539 ops/ms
Iteration   2: 1687.675 ops/ms
Iteration   3: 1680.394 ops/ms
Iteration   4: 1574.507 ops/ms
Iteration   5: 1560.744 ops/ms
Iteration   6: 1681.908 ops/ms
Iteration   7: 1683.790 ops/ms
Iteration   8: 1687.381 ops/ms
Iteration   9: 1685.970 ops/ms
Iteration  10: 1680.103 ops/ms
Iteration  11: 1682.111 ops/ms
Iteration  12: 1687.031 ops/ms
Iteration  13: 1687.969 ops/ms
Iteration  14: 1687.636 ops/ms
Iteration  15: 1687.495 ops/ms
Iteration  16: 1681.303 ops/ms
Iteration  17: 1681.439 ops/ms
Iteration  18: 1682.666 ops/ms
Iteration  19: 1681.174 ops/ms
Iteration  20: 1686.103 ops/ms

Result : 1672.397 ?(95%) 16.855 ?(99%) 23.040 ops/ms
  Statistics: (min, avg, max) = (1560.744, 1672.397, 1687.969), stdev = 36.014
  Confidence intervals: 95% [1655.542, 1689.252], 99% [1649.357, 1695.437]


# Fork: 4 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1193.277 ops/ms
# Warmup Iteration   2: 1635.666 ops/ms
# Warmup Iteration   3: 1742.499 ops/ms
# Warmup Iteration   4: 1771.808 ops/ms
# Warmup Iteration   5: 1778.642 ops/ms
# Warmup Iteration   6: 1781.047 ops/ms
# Warmup Iteration   7: 1773.502 ops/ms
# Warmup Iteration   8: 1779.298 ops/ms
# Warmup Iteration   9: 1770.443 ops/ms
# Warmup Iteration  10: 1786.040 ops/ms
# Warmup Iteration  11: 1790.619 ops/ms
# Warmup Iteration  12: 1792.080 ops/ms
# Warmup Iteration  13: 1785.478 ops/ms
# Warmup Iteration  14: 1792.603 ops/ms
# Warmup Iteration  15: 1785.894 ops/ms
# Warmup Iteration  16: 1787.106 ops/ms
# Warmup Iteration  17: 1786.204 ops/ms
# Warmup Iteration  18: 1792.105 ops/ms
# Warmup Iteration  19: 1792.614 ops/ms
# Warmup Iteration  20: 1787.189 ops/ms
Iteration   1: 1791.807 ops/ms
Iteration   2: 1793.934 ops/ms
Iteration   3: 1783.855 ops/ms
Iteration   4: 1793.399 ops/ms
Iteration   5: 1783.584 ops/ms
Iteration   6: 1789.256 ops/ms
Iteration   7: 1793.054 ops/ms
Iteration   8: 1787.435 ops/ms
Iteration   9: 1793.052 ops/ms
Iteration  10: 1785.927 ops/ms
Iteration  11: 1784.733 ops/ms
Iteration  12: 1794.642 ops/ms
Iteration  13: 1776.798 ops/ms
Iteration  14: 1786.776 ops/ms
Iteration  15: 1784.454 ops/ms
Iteration  16: 1792.269 ops/ms
Iteration  17: 1784.625 ops/ms
Iteration  18: 1789.710 ops/ms
Iteration  19: 1792.121 ops/ms
Iteration  20: 1784.464 ops/ms

Result : 1788.295 ?(95%) 2.220 ?(99%) 3.034 ops/ms
  Statistics: (min, avg, max) = (1776.798, 1788.295, 1794.642), stdev = 4.743
  Confidence intervals: 95% [1786.075, 1790.515], 99% [1785.261, 1791.329]


# Fork: 5 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1232.257 ops/ms
# Warmup Iteration   2: 1639.974 ops/ms
# Warmup Iteration   3: 1729.795 ops/ms
# Warmup Iteration   4: 1758.976 ops/ms
# Warmup Iteration   5: 1767.561 ops/ms
# Warmup Iteration   6: 1769.234 ops/ms
# Warmup Iteration   7: 1770.796 ops/ms
# Warmup Iteration   8: 1767.367 ops/ms
# Warmup Iteration   9: 1766.666 ops/ms
# Warmup Iteration  10: 1774.590 ops/ms
# Warmup Iteration  11: 1776.459 ops/ms
# Warmup Iteration  12: 1766.491 ops/ms
# Warmup Iteration  13: 1773.708 ops/ms
# Warmup Iteration  14: 1778.779 ops/ms
# Warmup Iteration  15: 1772.430 ops/ms
# Warmup Iteration  16: 1781.515 ops/ms
# Warmup Iteration  17: 1773.032 ops/ms
# Warmup Iteration  18: 1782.086 ops/ms
# Warmup Iteration  19: 1773.999 ops/ms
# Warmup Iteration  20: 1779.623 ops/ms
Iteration   1: 1770.740 ops/ms
Iteration   2: 1780.038 ops/ms
Iteration   3: 1738.090 ops/ms
Iteration   4: 1767.141 ops/ms
Iteration   5: 1781.450 ops/ms
Iteration   6: 1774.304 ops/ms
Iteration   7: 1778.214 ops/ms
Iteration   8: 1771.025 ops/ms
Iteration   9: 1773.301 ops/ms
Iteration  10: 1773.272 ops/ms
Iteration  11: 1775.108 ops/ms
Iteration  12: 1773.371 ops/ms
Iteration  13: 1772.644 ops/ms
Iteration  14: 1768.732 ops/ms
Iteration  15: 1760.288 ops/ms
Iteration  16: 1777.369 ops/ms
Iteration  17: 1781.249 ops/ms
Iteration  18: 1771.337 ops/ms
Iteration  19: 1773.263 ops/ms
Iteration  20: 1782.013 ops/ms

Result : 1772.148 ?(95%) 4.496 ?(99%) 6.145 ops/ms
  Statistics: (min, avg, max) = (1738.090, 1772.148, 1782.013), stdev = 9.606
  Confidence intervals: 95% [1767.652, 1776.643], 99% [1766.002, 1778.293]


# Fork: 1 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyViaMethodHandlesUsingInvoke
# Warmup Iteration   1: 3.532 ops/ms
# Warmup Iteration   2: 11.646 ops/ms
# Warmup Iteration   3: 18.379 ops/ms
# Warmup Iteration   4: 19.740 ops/ms
# Warmup Iteration   5: 19.773 ops/ms
# Warmup Iteration   6: 19.708 ops/ms
# Warmup Iteration   7: 19.704 ops/ms
# Warmup Iteration   8: 18.025 ops/ms
# Warmup Iteration   9: 18.174 ops/ms
# Warmup Iteration  10: 19.904 ops/ms
# Warmup Iteration  11: 19.766 ops/ms
# Warmup Iteration  12: 19.827 ops/ms
# Warmup Iteration  13: 19.814 ops/ms
# Warmup Iteration  14: 19.830 ops/ms
# Warmup Iteration  15: 19.894 ops/ms
# Warmup Iteration  16: 19.898 ops/ms
# Warmup Iteration  17: 19.931 ops/ms
# Warmup Iteration  18: 19.913 ops/ms
# Warmup Iteration  19: 19.914 ops/ms
# Warmup Iteration  20: 19.889 ops/ms
Iteration   1: 19.861 ops/ms
Iteration   2: 19.912 ops/ms
Iteration   3: 19.831 ops/ms
Iteration   4: 19.844 ops/ms
Iteration   5: 19.829 ops/ms
Iteration   6: 19.752 ops/ms
Iteration   7: 19.941 ops/ms
Iteration   8: 19.888 ops/ms
Iteration   9: 19.854 ops/ms
Iteration  10: 19.863 ops/ms
Iteration  11: 19.838 ops/ms
Iteration  12: 19.830 ops/ms
Iteration  13: 19.830 ops/ms
Iteration  14: 19.767 ops/ms
Iteration  15: 19.915 ops/ms
Iteration  16: 19.918 ops/ms
Iteration  17: 19.851 ops/ms
Iteration  18: 19.898 ops/ms
Iteration  19: 19.922 ops/ms
Iteration  20: 19.862 ops/ms

Result : 19.860 ?(95%) 0.023 ?(99%) 0.032 ops/ms
  Statistics: (min, avg, max) = (19.752, 19.860, 19.941), stdev = 0.050
  Confidence intervals: 95% [19.837, 19.884], 99% [19.829, 19.892]


# Fork: 2 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyViaMethodHandlesUsingInvoke
# Warmup Iteration   1: 3.549 ops/ms
# Warmup Iteration   2: 11.814 ops/ms
# Warmup Iteration   3: 18.339 ops/ms
# Warmup Iteration   4: 19.500 ops/ms
# Warmup Iteration   5: 19.619 ops/ms
# Warmup Iteration   6: 19.561 ops/ms
# Warmup Iteration   7: 19.680 ops/ms
# Warmup Iteration   8: 18.015 ops/ms
# Warmup Iteration   9: 18.101 ops/ms
# Warmup Iteration  10: 19.763 ops/ms
# Warmup Iteration  11: 19.839 ops/ms
# Warmup Iteration  12: 19.732 ops/ms
# Warmup Iteration  13: 19.742 ops/ms
# Warmup Iteration  14: 19.820 ops/ms
# Warmup Iteration  15: 19.800 ops/ms
# Warmup Iteration  16: 19.731 ops/ms
# Warmup Iteration  17: 19.494 ops/ms
# Warmup Iteration  18: 19.628 ops/ms
# Warmup Iteration  19: 19.581 ops/ms
# Warmup Iteration  20: 19.581 ops/ms
Iteration   1: 19.626 ops/ms
Iteration   2: 19.586 ops/ms
Iteration   3: 19.639 ops/ms
Iteration   4: 19.563 ops/ms
Iteration   5: 19.656 ops/ms
Iteration   6: 19.624 ops/ms
Iteration   7: 19.636 ops/ms
Iteration   8: 19.571 ops/ms
Iteration   9: 19.458 ops/ms
Iteration  10: 19.463 ops/ms
Iteration  11: 19.567 ops/ms
Iteration  12: 19.635 ops/ms
Iteration  13: 19.563 ops/ms
Iteration  14: 19.553 ops/ms
Iteration  15: 19.648 ops/ms
Iteration  16: 19.556 ops/ms
Iteration  17: 19.569 ops/ms
Iteration  18: 19.593 ops/ms
Iteration  19: 19.496 ops/ms
Iteration  20: 19.599 ops/ms

Result : 19.580 ?(95%) 0.027 ?(99%) 0.037 ops/ms
  Statistics: (min, avg, max) = (19.458, 19.580, 19.656), stdev = 0.057
  Confidence intervals: 95% [19.553, 19.607], 99% [19.543, 19.617]


# Fork: 3 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyViaMethodHandlesUsingInvoke
# Warmup Iteration   1: 3.524 ops/ms
# Warmup Iteration   2: 11.886 ops/ms
# Warmup Iteration   3: 18.684 ops/ms
# Warmup Iteration   4: 19.915 ops/ms
# Warmup Iteration   5: 19.946 ops/ms
# Warmup Iteration   6: 20.037 ops/ms
# Warmup Iteration   7: 20.009 ops/ms
# Warmup Iteration   8: 18.372 ops/ms
# Warmup Iteration   9: 18.379 ops/ms
# Warmup Iteration  10: 20.017 ops/ms
# Warmup Iteration  11: 20.099 ops/ms
# Warmup Iteration  12: 20.181 ops/ms
# Warmup Iteration  13: 20.116 ops/ms
# Warmup Iteration  14: 20.158 ops/ms
# Warmup Iteration  15: 20.177 ops/ms
# Warmup Iteration  16: 20.191 ops/ms
# Warmup Iteration  17: 20.181 ops/ms
# Warmup Iteration  18: 20.172 ops/ms
# Warmup Iteration  19: 20.155 ops/ms
# Warmup Iteration  20: 20.140 ops/ms
Iteration   1: 20.214 ops/ms
Iteration   2: 20.233 ops/ms
Iteration   3: 20.170 ops/ms
Iteration   4: 20.252 ops/ms
Iteration   5: 20.162 ops/ms
Iteration   6: 20.188 ops/ms
Iteration   7: 20.135 ops/ms
Iteration   8: 20.202 ops/ms
Iteration   9: 20.222 ops/ms
Iteration  10: 20.170 ops/ms
Iteration  11: 20.166 ops/ms
Iteration  12: 20.161 ops/ms
Iteration  13: 20.146 ops/ms
Iteration  14: 20.278 ops/ms
Iteration  15: 20.182 ops/ms
Iteration  16: 20.203 ops/ms
Iteration  17: 20.210 ops/ms
Iteration  18: 20.133 ops/ms
Iteration  19: 20.181 ops/ms
Iteration  20: 20.172 ops/ms

Result : 20.189 ?(95%) 0.018 ?(99%) 0.024 ops/ms
  Statistics: (min, avg, max) = (20.133, 20.189, 20.278), stdev = 0.038
