# Fork: 1 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyByClone
# Warmup Iteration   1: 66975.634 ops/ms
# Warmup Iteration   2: 96486.816 ops/ms
# Warmup Iteration   3: 99146.993 ops/ms
# Warmup Iteration   4: 100027.182 ops/ms
# Warmup Iteration   5: 98401.411 ops/ms
# Warmup Iteration   6: 100178.970 ops/ms
# Warmup Iteration   7: 99804.540 ops/ms
# Warmup Iteration   8: 97902.186 ops/ms
# Warmup Iteration   9: 95553.951 ops/ms
# Warmup Iteration  10: 99645.220 ops/ms
# Warmup Iteration  11: 104260.926 ops/ms
# Warmup Iteration  12: 104666.187 ops/ms
# Warmup Iteration  13: 104725.015 ops/ms
# Warmup Iteration  14: 104047.761 ops/ms
# Warmup Iteration  15: 104042.821 ops/ms
# Warmup Iteration  16: 104465.278 ops/ms
# Warmup Iteration  17: 104438.223 ops/ms
# Warmup Iteration  18: 104513.600 ops/ms
# Warmup Iteration  19: 104475.387 ops/ms
# Warmup Iteration  20: 104667.197 ops/ms
# Warmup Iteration  12: 1281.766 ops/ms
# Warmup Iteration  13: 1287.240 ops/ms
# Warmup Iteration  14: 1283.204 ops/ms
# Warmup Iteration  15: 1281.998 ops/ms
# Warmup Iteration  16: 1288.841 ops/ms
# Warmup Iteration  17: 1291.093 ops/ms
# Warmup Iteration  18: 1287.015 ops/ms
# Warmup Iteration  19: 1286.752 ops/ms
# Warmup Iteration  20: 1283.811 ops/ms
Iteration   1: 1287.291 ops/ms
Iteration   2: 1287.925 ops/ms
Iteration   3: 1287.919 ops/ms
Iteration   4: 1290.199 ops/ms
Iteration   5: 1286.338 ops/ms
Iteration   6: 1287.962 ops/ms
Iteration   7: 1288.924 ops/ms
Iteration   8: 1291.078 ops/ms
Iteration   9: 1287.680 ops/ms
Iteration  10: 1291.245 ops/ms
Iteration  11: 1290.467 ops/ms
Iteration  12: 1288.736 ops/ms
Iteration  13: 1287.538 ops/ms
Iteration  14: 1282.987 ops/ms
Iteration  15: 1285.305 ops/ms
Iteration  16: 1288.107 ops/ms
Iteration  17: 1288.176 ops/ms
Iteration  18: 1288.831 ops/ms
Iteration  19: 1289.549 ops/ms
Iteration  20: 1285.578 ops/ms

Result : 1288.092 ?(95%) 0.943 ?(99%) 1.289 ops/ms
  Statistics: (min, avg, max) = (1282.987, 1288.092, 1291.245), stdev = 2.015
  Confidence intervals: 95% [1287.149, 1289.035], 99% [1286.803, 1289.381]


# Fork: 4 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldGetFieldsEveryTime
# Warmup Iteration   1: 793.117 ops/ms
# Warmup Iteration   2: 1265.338 ops/ms
# Warmup Iteration   3: 1259.267 ops/ms
# Warmup Iteration   4: 1106.498 ops/ms
# Warmup Iteration   5: 1259.643 ops/ms
# Warmup Iteration   6: 1253.537 ops/ms
# Warmup Iteration   7: 1253.967 ops/ms
# Warmup Iteration   8: 1252.813 ops/ms
# Warmup Iteration   9: 1258.687 ops/ms
# Warmup Iteration  10: 1271.185 ops/ms
# Warmup Iteration  11: 1275.048 ops/ms
# Warmup Iteration  12: 1271.899 ops/ms
# Warmup Iteration  13: 1273.520 ops/ms
# Warmup Iteration  14: 1270.729 ops/ms
# Warmup Iteration  15: 1274.129 ops/ms
# Warmup Iteration  16: 1272.678 ops/ms
# Warmup Iteration  17: 1275.030 ops/ms
# Warmup Iteration  18: 1276.586 ops/ms
# Warmup Iteration  19: 1279.165 ops/ms
# Warmup Iteration  20: 1276.479 ops/ms
Iteration   1: 1274.085 ops/ms
Iteration   2: 1280.258 ops/ms
Iteration   3: 1281.514 ops/ms
Iteration   4: 1278.568 ops/ms
Iteration   5: 1275.126 ops/ms
Iteration   6: 1276.336 ops/ms
Iteration   7: 1277.828 ops/ms
Iteration   8: 1279.401 ops/ms
Iteration   9: 1275.768 ops/ms
Iteration  10: 1274.714 ops/ms
Iteration  11: 1277.214 ops/ms
Iteration  12: 1279.287 ops/ms
Iteration  13: 1274.740 ops/ms
Iteration  14: 1275.072 ops/ms
Iteration  15: 1280.744 ops/ms
Iteration  16: 1276.499 ops/ms
Iteration  17: 1280.474 ops/ms
Iteration  18: 1278.215 ops/ms
Iteration  19: 1278.333 ops/ms
Iteration  20: 1274.429 ops/ms

Result : 1277.430 ?(95%) 1.104 ?(99%) 1.509 ops/ms
  Statistics: (min, avg, max) = (1274.085, 1277.430, 1281.514), stdev = 2.359
  Confidence intervals: 95% [1276.326, 1278.534], 99% [1275.921, 1278.939]


# Fork: 5 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldGetFieldsEveryTime
# Warmup Iteration   1: 829.400 ops/ms
# Warmup Iteration   2: 1307.569 ops/ms
# Warmup Iteration   3: 1171.623 ops/ms
# Warmup Iteration   4: 1314.657 ops/ms
# Warmup Iteration   5: 1312.500 ops/ms
# Warmup Iteration   6: 1312.125 ops/ms
# Warmup Iteration   7: 1313.110 ops/ms
# Warmup Iteration   8: 1313.516 ops/ms
# Warmup Iteration   9: 1323.103 ops/ms
# Warmup Iteration  10: 1328.762 ops/ms
# Warmup Iteration  11: 1328.406 ops/ms
# Warmup Iteration  12: 1333.537 ops/ms
# Warmup Iteration  13: 1327.028 ops/ms
# Warmup Iteration  14: 1332.002 ops/ms
# Warmup Iteration  15: 1331.818 ops/ms
# Warmup Iteration  16: 1324.073 ops/ms
# Warmup Iteration  17: 1328.262 ops/ms
# Warmup Iteration  18: 1329.203 ops/ms
# Warmup Iteration  19: 1330.753 ops/ms
# Warmup Iteration  20: 1330.348 ops/ms
Iteration   1: 1327.536 ops/ms
Iteration   2: 1325.982 ops/ms
Iteration   3: 1329.836 ops/ms
Iteration   4: 1328.377 ops/ms
Iteration   5: 1331.464 ops/ms
Iteration   6: 1330.239 ops/ms
Iteration   7: 1330.687 ops/ms
Iteration   8: 1328.156 ops/ms
Iteration   9: 1328.624 ops/ms
Iteration  10: 1324.913 ops/ms
Iteration  11: 1331.783 ops/ms
Iteration  12: 1333.242 ops/ms
Iteration  13: 1330.711 ops/ms
Iteration  14: 1332.348 ops/ms
Iteration  15: 1330.942 ops/ms
Iteration  16: 1331.365 ops/ms
Iteration  17: 1328.296 ops/ms
Iteration  18: 1331.599 ops/ms
Iteration  19: 1330.335 ops/ms
Iteration  20: 1326.625 ops/ms

Result : 1329.653 ?(95%) 1.051 ?(99%) 1.436 ops/ms
  Statistics: (min, avg, max) = (1324.913, 1329.653, 1333.242), stdev = 2.245
  Confidence intervals: 95% [1328.603, 1330.704], 99% [1328.217, 1331.089]


# Fork: 1 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1292.056 ops/ms
# Warmup Iteration   2: 1608.405 ops/ms
# Warmup Iteration   3: 1663.141 ops/ms
# Warmup Iteration   4: 1733.378 ops/ms
# Warmup Iteration   5: 1748.556 ops/ms
# Warmup Iteration   6: 1752.591 ops/ms
# Warmup Iteration   7: 1752.982 ops/ms
# Warmup Iteration   8: 1754.894 ops/ms
# Warmup Iteration   9: 1752.248 ops/ms
# Warmup Iteration  10: 1756.047 ops/ms
# Warmup Iteration  11: 1767.089 ops/ms
# Warmup Iteration  12: 1767.588 ops/ms
# Warmup Iteration  13: 1766.698 ops/ms
# Warmup Iteration  14: 1767.703 ops/ms
# Warmup Iteration  15: 1759.508 ops/ms
# Warmup Iteration  16: 1755.558 ops/ms
# Warmup Iteration  17: 1748.986 ops/ms
# Warmup Iteration  18: 1745.578 ops/ms
# Warmup Iteration  19: 1748.821 ops/ms
# Warmup Iteration  20: 1746.944 ops/ms
Iteration   1: 1743.183 ops/ms
Iteration   2: 1750.193 ops/ms
Iteration   3: 1750.291 ops/ms
Iteration   4: 1743.120 ops/ms
Iteration   5: 1744.017 ops/ms
Iteration   6: 1749.512 ops/ms
Iteration   7: 1744.985 ops/ms
Iteration   8: 1743.958 ops/ms
Iteration   9: 1750.131 ops/ms
Iteration  10: 1745.557 ops/ms
Iteration  11: 1740.415 ops/ms
Iteration  12: 1744.635 ops/ms
Iteration  13: 1743.383 ops/ms
Iteration  14: 1741.417 ops/ms
Iteration  15: 1744.867 ops/ms
Iteration  16: 1750.726 ops/ms
Iteration  17: 1742.800 ops/ms
Iteration  18: 1743.608 ops/ms
Iteration  19: 1744.441 ops/ms
Iteration  20: 1746.096 ops/ms

Result : 1745.367 ?(95%) 1.464 ?(99%) 2.001 ops/ms
  Statistics: (min, avg, max) = (1740.415, 1745.367, 1750.726), stdev = 3.128
  Confidence intervals: 95% [1743.903, 1746.831], 99% [1743.366, 1747.368]


# Fork: 2 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1177.682 ops/ms
# Warmup Iteration   2: 1557.791 ops/ms
# Warmup Iteration   3: 1640.110 ops/ms
# Warmup Iteration   4: 1666.921 ops/ms
# Warmup Iteration   5: 1678.548 ops/ms
# Warmup Iteration   6: 1682.447 ops/ms
# Warmup Iteration   7: 1685.995 ops/ms
# Warmup Iteration   8: 1684.739 ops/ms
# Warmup Iteration   9: 1690.556 ops/ms
# Warmup Iteration  10: 1685.861 ops/ms
# Warmup Iteration  11: 1697.341 ops/ms
# Warmup Iteration  12: 1697.807 ops/ms
# Warmup Iteration  13: 1698.348 ops/ms
# Warmup Iteration  14: 1697.338 ops/ms
# Warmup Iteration  15: 1691.516 ops/ms
# Warmup Iteration  16: 1694.684 ops/ms
# Warmup Iteration  17: 1762.361 ops/ms
# Warmup Iteration  18: 1768.838 ops/ms
# Warmup Iteration  19: 1770.199 ops/ms
# Warmup Iteration  20: 1771.774 ops/ms
Iteration   1: 1767.070 ops/ms
Iteration   2: 1765.271 ops/ms
Iteration   3: 1770.379 ops/ms
Iteration   4: 1769.907 ops/ms
Iteration   5: 1765.443 ops/ms
Iteration   6: 1760.672 ops/ms
Iteration   7: 1766.449 ops/ms
Iteration   8: 1771.138 ops/ms
Iteration   9: 1767.386 ops/ms
Iteration  10: 1768.385 ops/ms
Iteration  11: 1765.215 ops/ms
Iteration  12: 1760.891 ops/ms
Iteration  13: 1772.659 ops/ms
Iteration  14: 1766.611 ops/ms
Iteration  15: 1766.444 ops/ms
Iteration  16: 1773.414 ops/ms
Iteration  17: 1773.120 ops/ms
Iteration  18: 1773.514 ops/ms
Iteration  19: 1773.429 ops/ms
Iteration  20: 1769.674 ops/ms

Result : 1768.354 ?(95%) 1.831 ?(99%) 2.502 ops/ms
  Statistics: (min, avg, max) = (1760.672, 1768.354, 1773.514), stdev = 3.911
  Confidence intervals: 95% [1766.523, 1770.184], 99% [1765.851, 1770.856]


# Fork: 3 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1289.555 ops/ms
# Warmup Iteration   2: 1586.843 ops/ms
# Warmup Iteration   3: 1716.314 ops/ms
# Warmup Iteration   4: 1758.236 ops/ms
# Warmup Iteration   5: 1767.606 ops/ms
# Warmup Iteration   6: 1762.106 ops/ms
# Warmup Iteration   7: 1762.752 ops/ms
# Warmup Iteration   8: 1761.857 ops/ms
# Warmup Iteration   9: 1764.866 ops/ms
# Warmup Iteration  10: 1762.093 ops/ms
# Warmup Iteration  11: 1776.056 ops/ms
# Warmup Iteration  12: 1779.809 ops/ms
# Warmup Iteration  13: 1781.041 ops/ms
# Warmup Iteration  14: 1775.516 ops/ms
# Warmup Iteration  15: 1777.643 ops/ms
# Warmup Iteration  16: 1777.586 ops/ms
# Warmup Iteration  17: 1754.454 ops/ms
# Warmup Iteration  18: 1759.351 ops/ms
# Warmup Iteration  19: 1754.690 ops/ms
# Warmup Iteration  20: 1751.020 ops/ms
Iteration   1: 1752.676 ops/ms
Iteration   2: 1758.654 ops/ms
Iteration   3: 1751.800 ops/ms
Iteration   4: 1752.802 ops/ms
Iteration   5: 1752.482 ops/ms
Iteration   6: 1760.103 ops/ms
Iteration   7: 1755.166 ops/ms
Iteration   8: 1759.285 ops/ms
Iteration   9: 1760.090 ops/ms
Iteration  10: 1760.612 ops/ms
Iteration  11: 1747.879 ops/ms
Iteration  12: 1761.477 ops/ms
Iteration  13: 1752.528 ops/ms
Iteration  14: 1749.910 ops/ms
Iteration  15: 1759.501 ops/ms
Iteration  16: 1752.146 ops/ms
Iteration  17: 1753.375 ops/ms
Iteration  18: 1754.468 ops/ms
Iteration  19: 1760.217 ops/ms
Iteration  20: 1753.940 ops/ms

Result : 1755.456 ?(95%) 1.927 ?(99%) 2.634 ops/ms
  Statistics: (min, avg, max) = (1747.879, 1755.456, 1761.477), stdev = 4.118
  Confidence intervals: 95% [1753.528, 1757.383], 99% [1752.821, 1758.090]


# Fork: 4 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1291.400 ops/ms
# Warmup Iteration   2: 1638.516 ops/ms
# Warmup Iteration   3: 1707.081 ops/ms
# Warmup Iteration   4: 1666.479 ops/ms
# Warmup Iteration   5: 1668.500 ops/ms
# Warmup Iteration   6: 1669.837 ops/ms
# Warmup Iteration   7: 1667.675 ops/ms
# Warmup Iteration   8: 1676.350 ops/ms
# Warmup Iteration   9: 1668.057 ops/ms
# Warmup Iteration  10: 1685.246 ops/ms
# Warmup Iteration  11: 1685.180 ops/ms
# Warmup Iteration  12: 1685.733 ops/ms
# Warmup Iteration  13: 1684.276 ops/ms
# Warmup Iteration  14: 1677.742 ops/ms
# Warmup Iteration  15: 1676.043 ops/ms
# Warmup Iteration  16: 1676.434 ops/ms
# Warmup Iteration  17: 1688.359 ops/ms
# Warmup Iteration  18: 1681.513 ops/ms
# Warmup Iteration  19: 1683.441 ops/ms
# Warmup Iteration  20: 1680.962 ops/ms
Iteration   1: 1684.001 ops/ms
Iteration   2: 1685.839 ops/ms
Iteration   3: 1691.074 ops/ms
Iteration   4: 1690.514 ops/ms
Iteration   5: 1682.131 ops/ms
Iteration   6: 1691.043 ops/ms
Iteration   7: 1691.393 ops/ms
Iteration   8: 1693.146 ops/ms
Iteration   9: 1684.659 ops/ms
Iteration  10: 1684.692 ops/ms
Iteration  11: 1696.878 ops/ms
Iteration  12: 1682.467 ops/ms
Iteration  13: 1690.246 ops/ms
Iteration  14: 1684.984 ops/ms
Iteration  15: 1691.600 ops/ms
Iteration  16: 1685.087 ops/ms
Iteration  17: 1689.364 ops/ms
Iteration  18: 1682.044 ops/ms
Iteration  19: 1682.282 ops/ms
Iteration  20: 1685.973 ops/ms

Result : 1687.471 ?(95%) 2.020 ?(99%) 2.761 ops/ms
  Statistics: (min, avg, max) = (1682.044, 1687.471, 1696.878), stdev = 4.315
  Confidence intervals: 95% [1685.451, 1689.490], 99% [1684.710, 1690.231]


# Fork: 5 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyFieldByFieldUseCacheFields
# Warmup Iteration   1: 1325.691 ops/ms
# Warmup Iteration   2: 1692.917 ops/ms
# Warmup Iteration   3: 1738.388 ops/ms
# Warmup Iteration   4: 1766.000 ops/ms
# Warmup Iteration   5: 1766.010 ops/ms
# Warmup Iteration   6: 1765.829 ops/ms
# Warmup Iteration   7: 1744.774 ops/ms
# Warmup Iteration   8: 1747.173 ops/ms
# Warmup Iteration   9: 1750.921 ops/ms
# Warmup Iteration  10: 1757.055 ops/ms
# Warmup Iteration  11: 1766.327 ops/ms
# Warmup Iteration  12: 1765.628 ops/ms
# Warmup Iteration  13: 1757.355 ops/ms
# Warmup Iteration  14: 1766.108 ops/ms
# Warmup Iteration  15: 1757.858 ops/ms
# Warmup Iteration  16: 1766.303 ops/ms
# Warmup Iteration  17: 1753.457 ops/ms
# Warmup Iteration  18: 1752.839 ops/ms
# Warmup Iteration  19: 1759.414 ops/ms
# Warmup Iteration  20: 1759.001 ops/ms
Iteration   1: 1744.050 ops/ms
Iteration   2: 1750.077 ops/ms
Iteration   3: 1751.637 ops/ms
Iteration   4: 1752.652 ops/ms
Iteration   5: 1749.055 ops/ms
Iteration   6: 1761.338 ops/ms
Iteration   7: 1758.839 ops/ms
Iteration   8: 1747.731 ops/ms
Iteration   9: 1751.964 ops/ms
Iteration  10: 1750.950 ops/ms
Iteration  11: 1760.644 ops/ms
Iteration  12: 1759.771 ops/ms
Iteration  13: 1757.907 ops/ms
Iteration  14: 1761.221 ops/ms
Iteration  15: 1751.460 ops/ms
Iteration  16: 1759.883 ops/ms
Iteration  17: 1759.468 ops/ms
Iteration  18: 1759.950 ops/ms
Iteration  19: 1753.044 ops/ms
Iteration  20: 1760.008 ops/ms

Result : 1755.083 ?(95%) 2.497 ?(99%) 3.414 ops/ms
  Statistics: (min, avg, max) = (1744.050, 1755.083, 1761.338), stdev = 5.336
  Confidence intervals: 95% [1752.585, 1757.580], 99% [1751.669, 1758.496]


# Fork: 1 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyViaMethodHandlesUsingInvoke
# Warmup Iteration   1: 5.858 ops/ms
# Warmup Iteration   2: 13.039 ops/ms
# Warmup Iteration   3: 18.123 ops/ms
# Warmup Iteration   4: 18.138 ops/ms
# Warmup Iteration   5: 18.211 ops/ms
# Warmup Iteration   6: 18.200 ops/ms
# Warmup Iteration   7: 15.544 ops/ms
# Warmup Iteration   8: 17.399 ops/ms
# Warmup Iteration   9: 18.248 ops/ms
# Warmup Iteration  10: 18.283 ops/ms
# Warmup Iteration  11: 18.308 ops/ms
# Warmup Iteration  12: 18.266 ops/ms
# Warmup Iteration  13: 18.279 ops/ms
# Warmup Iteration  14: 18.314 ops/ms
# Warmup Iteration  15: 18.268 ops/ms
# Warmup Iteration  16: 18.321 ops/ms
# Warmup Iteration  17: 18.158 ops/ms
# Warmup Iteration  18: 18.257 ops/ms
# Warmup Iteration  19: 18.257 ops/ms
# Warmup Iteration  20: 18.259 ops/ms
Iteration   1: 18.204 ops/ms
Iteration   2: 18.285 ops/ms
Iteration   3: 18.288 ops/ms
Iteration   4: 18.184 ops/ms
Iteration   5: 18.258 ops/ms
Iteration   6: 18.276 ops/ms
Iteration   7: 18.193 ops/ms
Iteration   8: 18.270 ops/ms
Iteration   9: 18.121 ops/ms
Iteration  10: 18.204 ops/ms
Iteration  11: 18.197 ops/ms
Iteration  12: 18.204 ops/ms
Iteration  13: 18.275 ops/ms
Iteration  14: 18.263 ops/ms
Iteration  15: 18.306 ops/ms
Iteration  16: 18.262 ops/ms
Iteration  17: 18.171 ops/ms
Iteration  18: 18.124 ops/ms
Iteration  19: 18.194 ops/ms
Iteration  20: 18.265 ops/ms

Result : 18.227 ?(95%) 0.025 ?(99%) 0.035 ops/ms
  Statistics: (min, avg, max) = (18.121, 18.227, 18.306), stdev = 0.054
  Confidence intervals: 95% [18.202, 18.253], 99% [18.192, 18.262]


# Fork: 2 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyViaMethodHandlesUsingInvoke
# Warmup Iteration   1: 6.230 ops/ms
# Warmup Iteration   2: 13.114 ops/ms
# Warmup Iteration   3: 17.927 ops/ms
# Warmup Iteration   4: 17.835 ops/ms
# Warmup Iteration   5: 17.954 ops/ms
# Warmup Iteration   6: 17.901 ops/ms
# Warmup Iteration   7: 15.534 ops/ms
# Warmup Iteration   8: 17.242 ops/ms
# Warmup Iteration   9: 17.098 ops/ms
# Warmup Iteration  10: 17.197 ops/ms
# Warmup Iteration  11: 17.259 ops/ms
# Warmup Iteration  12: 17.237 ops/ms
# Warmup Iteration  13: 17.243 ops/ms
# Warmup Iteration  14: 17.114 ops/ms
# Warmup Iteration  15: 17.173 ops/ms
# Warmup Iteration  16: 17.182 ops/ms
# Warmup Iteration  17: 17.108 ops/ms
# Warmup Iteration  18: 17.163 ops/ms
# Warmup Iteration  19: 17.078 ops/ms
# Warmup Iteration  20: 17.101 ops/ms
Iteration   1: 17.136 ops/ms
Iteration   2: 17.063 ops/ms
Iteration   3: 17.106 ops/ms
Iteration   4: 17.145 ops/ms
Iteration   5: 17.116 ops/ms
Iteration   6: 17.140 ops/ms
Iteration   7: 17.146 ops/ms
Iteration   8: 17.066 ops/ms
Iteration   9: 17.076 ops/ms
Iteration  10: 17.076 ops/ms
Iteration  11: 17.145 ops/ms
Iteration  12: 17.134 ops/ms
Iteration  13: 17.146 ops/ms
Iteration  14: 17.100 ops/ms
Iteration  15: 17.143 ops/ms
Iteration  16: 17.150 ops/ms
Iteration  17: 17.132 ops/ms
Iteration  18: 17.029 ops/ms
Iteration  19: 17.100 ops/ms
Iteration  20: 17.145 ops/ms

Result : 17.115 ?(95%) 0.017 ?(99%) 0.023 ops/ms
  Statistics: (min, avg, max) = (17.029, 17.115, 17.150), stdev = 0.036
  Confidence intervals: 95% [17.098, 17.132], 99% [17.092, 17.138]


# Fork: 3 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyViaMethodHandlesUsingInvoke
# Warmup Iteration   1: 4.950 ops/ms
# Warmup Iteration   2: 13.068 ops/ms
# Warmup Iteration   3: 19.057 ops/ms
# Warmup Iteration   4: 19.080 ops/ms
# Warmup Iteration   5: 19.252 ops/ms
# Warmup Iteration   6: 19.380 ops/ms
# Warmup Iteration   7: 15.437 ops/ms
# Warmup Iteration   8: 16.998 ops/ms
# Warmup Iteration   9: 19.110 ops/ms
# Warmup Iteration  10: 19.504 ops/ms
# Warmup Iteration  11: 19.559 ops/ms
# Warmup Iteration  12: 19.529 ops/ms
# Warmup Iteration  13: 19.593 ops/ms
# Warmup Iteration  14: 19.610 ops/ms
# Warmup Iteration  15: 19.532 ops/ms
# Warmup Iteration  16: 19.526 ops/ms
# Warmup Iteration  17: 19.457 ops/ms
# Warmup Iteration  18: 19.457 ops/ms
# Warmup Iteration  19: 19.490 ops/ms
# Warmup Iteration  20: 19.497 ops/ms
Iteration   1: 19.460 ops/ms
Iteration   2: 19.513 ops/ms
Iteration   3: 19.526 ops/ms
Iteration   4: 19.534 ops/ms
Iteration   5: 19.521 ops/ms
Iteration   6: 19.433 ops/ms
Iteration   7: 19.439 ops/ms
Iteration   8: 19.469 ops/ms
Iteration   9: 19.499 ops/ms
Iteration  10: 19.522 ops/ms
Iteration  11: 19.499 ops/ms
Iteration  12: 19.382 ops/ms
Iteration  13: 19.459 ops/ms
Iteration  14: 19.537 ops/ms
Iteration  15: 19.462 ops/ms
Iteration  16: 19.426 ops/ms
Iteration  17: 19.520 ops/ms
Iteration  18: 19.436 ops/ms
Iteration  19: 19.532 ops/ms
Iteration  20: 19.503 ops/ms

Result : 19.484 ?(95%) 0.021 ?(99%) 0.029 ops/ms
  Statistics: (min, avg, max) = (19.382, 19.484, 19.537), stdev = 0.045
  Confidence intervals: 95% [19.463, 19.505], 99% [19.455, 19.512]


# Fork: 4 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyViaMethodHandlesUsingInvoke
# Warmup Iteration   1: 6.048 ops/ms
# Warmup Iteration   2: 12.370 ops/ms
# Warmup Iteration   3: 17.049 ops/ms
# Warmup Iteration   4: 16.900 ops/ms
# Warmup Iteration   5: 16.939 ops/ms
# Warmup Iteration   6: 16.800 ops/ms
# Warmup Iteration   7: 15.015 ops/ms
# Warmup Iteration   8: 16.107 ops/ms
# Warmup Iteration   9: 16.728 ops/ms
# Warmup Iteration  10: 17.046 ops/ms
# Warmup Iteration  11: 17.093 ops/ms
# Warmup Iteration  12: 16.975 ops/ms
# Warmup Iteration  13: 17.088 ops/ms
# Warmup Iteration  14: 17.097 ops/ms
# Warmup Iteration  15: 17.007 ops/ms
# Warmup Iteration  16: 16.920 ops/ms
# Warmup Iteration  17: 17.007 ops/ms
# Warmup Iteration  18: 17.054 ops/ms
# Warmup Iteration  19: 17.091 ops/ms
# Warmup Iteration  20: 17.123 ops/ms
Iteration   1: 17.105 ops/ms
Iteration   2: 17.129 ops/ms
Iteration   3: 17.097 ops/ms
Iteration   4: 17.125 ops/ms
Iteration   5: 17.002 ops/ms
Iteration   6: 17.095 ops/ms
Iteration   7: 17.037 ops/ms
Iteration   8: 17.052 ops/ms
Iteration   9: 17.055 ops/ms
Iteration  10: 17.074 ops/ms
Iteration  11: 17.063 ops/ms
Iteration  12: 17.042 ops/ms
Iteration  13: 17.103 ops/ms
Iteration  14: 17.115 ops/ms
Iteration  15: 17.079 ops/ms
Iteration  16: 17.046 ops/ms
Iteration  17: 17.033 ops/ms
Iteration  18: 17.056 ops/ms
Iteration  19: 17.048 ops/ms
Iteration  20: 17.067 ops/ms

Result : 17.071 ?(95%) 0.016 ?(99%) 0.022 ops/ms
  Statistics: (min, avg, max) = (17.002, 17.071, 17.129), stdev = 0.034
  Confidence intervals: 95% [17.055, 17.087], 99% [17.049, 17.093]


# Fork: 5 of 5
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Running: com.vyazelenko.blog.copyobject.primitives.PrimitiveBenchmark.copyViaMethodHandlesUsingInvoke
# Warmup Iteration   1: 6.386 ops/ms
# Warmup Iteration   2: 13.677 ops/ms
# Warmup Iteration   3: 18.471 ops/ms
# Warmup Iteration   4: 18.479 ops/ms
# Warmup Iteration   5: 18.641 ops/ms
# Warmup Iteration   6: 18.588 ops/ms
# Warmup Iteration   7: 15.826 ops/ms
# Warmup Iteration   8: 18.332 ops/ms
# Warmup Iteration   9: 18.614 ops/ms
# Warmup Iteration  10: 18.921 ops/ms
# Warmup Iteration  11: 18.993 ops/ms
# Warmup Iteration  12: 18.902 ops/ms
# Warmup Iteration  13: 18.966 ops/ms
# Warmup Iteration  14: 18.979 ops/ms
